event_id	parent_node	child_node	destination_country	transition_support	parent_country_probability	child_country_probability	top_source_state	top_source_probability_conditional	n_descendant_country_tips	n_descendant_prepandemic	n_descendant_pandemic	n_descendant_resurgence	descendant_date_lower	descendant_date_upper	n_attributed_tips	n_resurgence	n_lineages	sample_span_days	high_support_introduction	post_resurgence_candidate	high_support_post_reseeding	successful_sampled_cluster
NODE_0853->CHN__SAMN50151982:CHN	NODE_0853	CHN__SAMN50151982	CHN	4.873628167700872e-10	0.9999999995126372	1.0	AUS	0.19738050701697746	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0859->NODE_0860:CHN	NODE_0859	NODE_0860	CHN	4.787201978028975e-05	0.999952127978402	0.999999962030844	AUS	0.1973805070311806	2	2	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0859->CHN__SAMN41373922:CHN	NODE_0859	CHN__SAMN41373922	CHN	4.787202159795001e-05	0.999952127978402	1.0	AUS	0.1973805070311806	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0864->NODE_0865:CHN	NODE_0864	NODE_0865	CHN	1.8459058733228915e-09	0.999999998154094	0.9999999402467484	AUS	0.19738050534042642	4	4	0	0	2016-06-01	2019-12-31	0	0	0	1308	False	False	False	False
NODE_0864->CHN__SAMN41373937:CHN	NODE_0864	CHN__SAMN41373937	CHN	1.8459059836217762e-09	0.999999998154094	1.0	AUS	0.19738050534042642	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0872->NODE_0873:CHN	NODE_0872	NODE_0873	CHN	2.853942599394311e-08	0.9999999714605732	0.9999999709927212	AUS	0.19738050702982543	16	16	0	0	2015-01-01	2019-12-31	0	0	0	1825	False	False	False	False
NODE_0872->NODE_0888:CHN	NODE_0872	NODE_0888	CHN	2.853837909701257e-08	0.9999999714605732	0.9999632885135292	AUS	0.19738050702982543	3	3	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0890->CHN__SAMN41373972:CHN	NODE_0890	CHN__SAMN41373972	CHN	1.8507839705250717e-10	0.9999999998149216	1.0	AUS	0.1973805070311813	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0890->CHN__SAMN41373974:CHN	NODE_0890	CHN__SAMN41373974	CHN	1.8507839705250717e-10	0.9999999998149216	1.0	AUS	0.1973805070311813	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0894->CHN__SAMN41373915:CHN	NODE_0894	CHN__SAMN41373915	CHN	1.3569422420145472e-06	0.999998643057758	1.0	AUS	0.1973805070311808	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0894->CHN__SAMN41373965:CHN	NODE_0894	CHN__SAMN41373965	CHN	1.3569422420145472e-06	0.999998643057758	1.0	AUS	0.1973805070311808	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0895->CHN__SAMN41373938:CHN	NODE_0895	CHN__SAMN41373938	CHN	6.081080083930601e-11	0.9999999999391892	1.0	AUS	0.1973805070311812	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0895->CHN__SAMN41373961:CHN	NODE_0895	CHN__SAMN41373961	CHN	6.081080083930601e-11	0.9999999999391892	1.0	AUS	0.1973805070311812	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0899->NODE_0900:CHN	NODE_0899	NODE_0900	CHN	1.2762424040872944e-05	0.9999872375759568	0.99999999981418	AUS	0.1973805070311012	3	3	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0899->NODE_0902:CHN	NODE_0899	NODE_0902	CHN	1.2762423688105617e-05	0.9999872375759568	0.9999999721730888	AUS	0.1973805070311012	2	2	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0916->NODE_0917:CHN	NODE_0916	NODE_0917	CHN	6.098443971188301e-11	0.9999999999390156	0.9999999998610404	AUS	0.19738030415119578	8	5	3	0	2014-01-01	2022-12-31	0	0	0	3286	False	False	False	False
NODE_0916->NODE_0924:CHN	NODE_0916	NODE_0924	CHN	6.098442367589598e-11	0.9999999999390156	0.9999997369089316	AUS	0.19738030415119578	6	6	0	0	2016-01-01	2019-12-31	0	0	0	1460	False	False	False	False
NODE_0929->NODE_0930:CHN	NODE_0929	NODE_0930	CHN	7.912790250467257e-08	0.9999999208720972	0.9999999964492472	AUS	0.19738050702897797	10	10	0	0	2018-01-01	2019-12-31	0	0	0	729	False	False	False	False
NODE_0929->CHN__SAMN50151935:CHN	NODE_0929	CHN__SAMN50151935	CHN	7.91279027856362e-08	0.9999999208720972	1.0	AUS	0.19738050702897797	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0970->JPN__SAMEA41211418:JPN	NODE_0970	JPN__SAMEA41211418	JPN	0.00025882248657316254	0.9997411775134268	1.0	AUS	0.20186766382312088	1	1	0	0	1990-01-01	1990-12-31	0	0	0	364	False	False	False	False
NODE_0970->JPN__SAMEA41247418:JPN	NODE_0970	JPN__SAMEA41247418	JPN	0.00025882248657316254	0.9997411775134268	1.0	AUS	0.20186766382312088	1	1	0	0	1994-01-01	1994-12-31	0	0	0	364	False	False	False	False
NODE_0971->NODE_0972:JPN	NODE_0971	NODE_0972	JPN	6.80158012403616e-05	0.9999319825729556	0.9999760972424244	AUS	0.20186452024238677	7	7	0	0	1996-01-01	2016-12-31	0	0	0	7670	False	False	False	False
NODE_0971->JPN__SAMEA41197168:JPN	NODE_0971	JPN__SAMEA41197168	JPN	6.801742704443114e-05	0.9999319825729556	1.0	AUS	0.20186452024238677	1	1	0	0	1999-01-01	1999-12-31	0	0	0	364	False	False	False	False
NODE_0983->JPN__SAMEA41286418:JPN	NODE_0983	JPN__SAMEA41286418	JPN	0.006227219640419168	0.9937727803595808	1.0	AUS	0.20186795988341574	1	1	0	0	1990-01-01	1990-12-31	0	0	0	364	False	False	False	False
NODE_0983->JPN__SAMEA41218168:JPN	NODE_0983	JPN__SAMEA41218168	JPN	0.006227219640419168	0.9937727803595808	1.0	AUS	0.20186795988341574	1	1	0	0	2003-01-01	2003-12-31	0	0	0	364	False	False	False	False
NODE_0022->NODE_0023:AUS	NODE_0022	NODE_0023	AUS	1.3125334906769915e-08	6.281630659597299e-07	1.3125343151625712e-08	Europe_other	0.999973078535405	81	48	0	33	2008-01-01	2024-10-31	0	0	0	6148	False	False	False	False
NODE_0022->NODE_0023:BEL	NODE_0022	NODE_0023	BEL	1.2888644645381297e-08	6.168350027093757e-07	1.2888652595553356e-08	Europe_other	0.9999730672076397	113	19	17	77	2014-01-30	2023-12-31	0	0	0	3622	False	False	False	False
NODE_0022->NODE_0023:CHN	NODE_0022	NODE_0023	CHN	1.0575307665274143e-08	5.06121714128328e-07	1.0575313017669695e-08	Europe_other	0.9999729564972768	240	40	48	152	2013-01-01	2024-12-31	0	0	0	4382	False	False	False	False
NODE_0022->NODE_0023:FRA	NODE_0022	NODE_0023	FRA	9.884824845771008e-09	4.729788162749058e-07	9.884829521085973e-09	Europe_other	0.9999729233552596	53	6	0	47	2000-01-01	2024-12-31	0	0	0	9131	False	False	False	False
NODE_0022->NODE_0023:JPN	NODE_0022	NODE_0023	JPN	9.433774923890526e-06	2.388769989080061e-05	9.434000280457996e-06	Europe_other	0.999996338001664	76	16	1	59	2000-01-01	2025-12-31	0	0	0	9496	False	False	False	False
NODE_0022->JPN__SAMEA41194168:JPN	NODE_0022	JPN__SAMEA41194168	JPN	0.9999761123001092	2.388769989080061e-05	1.0	Europe_other	0.999996338001664	1	1	0	0	2000-01-01	2000-12-31	0	0	0	365	True	False	False	False
NODE_0753->NODE_0754:JPN	NODE_0753	NODE_0754	JPN	0.9966306229827655	0.002014729743904	0.9986426179687172	Europe_other	0.9996316990190711	4	4	0	0	1995-01-01	2004-12-31	0	0	0	3652	True	False	False	False
NODE_0758->JPN__SAMEA41241418:JPN	NODE_0758	JPN__SAMEA41241418	JPN	0.019280518181740813	0.9807194818182592	1.0	Europe_other	0.7291695355176167	1	1	0	0	1994-01-01	1994-12-31	0	0	0	364	False	False	False	False
NODE_0758->JPN__SAMEA41249668:JPN	NODE_0758	JPN__SAMEA41249668	JPN	0.019280518181740813	0.9807194818182592	1.0	Europe_other	0.7291695355176167	1	1	0	0	1994-01-01	1994-12-31	0	0	0	364	False	False	False	False
NODE_0775->AUS__SAMN08443715:AUS	NODE_0775	AUS__SAMN08443715	AUS	0.9969521233604284	0.0030478766395716	1.0	Europe_other	0.9978859695743897	1	1	0	0	2013-01-01	2013-12-31	0	0	0	364	True	False	False	False
NODE_0778->BEL__SAMEA117989546:BEL	NODE_0778	BEL__SAMEA117989546	BEL	0.00032632252113118376	0.9996736774788688	1.0	Europe_other	0.651094947571269	1	0	0	1	2023-07-10	2023-07-10	0	0	0	0	False	True	False	False
NODE_0778->BEL__SAMEA117989550:BEL	NODE_0778	BEL__SAMEA117989550	BEL	0.00032632252113118376	0.9996736774788688	1.0	Europe_other	0.651094947571269	1	0	0	1	2023-07-25	2023-07-25	0	0	0	0	False	True	False	False
NODE_0802->NODE_0803:CHN	NODE_0802	NODE_0803	CHN	3.270503867052137e-10	0.9999999996729496	0.9999999997942683	AUS	0.19738046575014007	45	17	27	1	2013-01-01	2023-12-31	0	0	0	4016	False	False	False	False
NODE_0802->NODE_0803:JPN	NODE_0802	NODE_0803	JPN	3.729351353452668e-11	5.928249500348521e-11	3.729351353673753e-11	CHN	0.9999999997322321	2	2	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0802->CHN__SAMN50151941:CHN	NODE_0802	CHN__SAMN50151941	CHN	3.270503867724983e-10	0.9999999996729496	1.0	AUS	0.19738046575014007	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0849->NODE_0850:CHN	NODE_0849	NODE_0850	CHN	1.8761121968875385e-08	0.999999981238878	0.9999999989120892	AUS	0.1973805070311796	2	2	0	0	2018-01-01	2019-12-31	0	0	0	729	False	False	False	False
NODE_0849->CHN__SAMN50151979:CHN	NODE_0849	CHN__SAMN50151979	CHN	1.876112198928581e-08	0.999999981238878	1.0	AUS	0.1973805070311796	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0854->NODE_0855:CHN	NODE_0854	NODE_0855	CHN	3.116735586110454e-10	0.9999999996883264	0.9999999447313122	AUS	0.19738050703053803	3	3	0	0	2016-01-01	2019-12-31	0	0	0	1460	False	False	False	False
NODE_0854->NODE_0857:CHN	NODE_0854	NODE_0857	CHN	3.1166907794981947e-10	0.9999999996883264	0.9999855685968776	AUS	0.19738050703053803	3	3	0	0	2016-01-01	2019-12-31	0	0	0	1460	False	False	False	False
NODE_0860->CHN__SAMN41373917:CHN	NODE_0860	CHN__SAMN41373917	CHN	3.79691560414841e-08	0.999999962030844	1.0	AUS	0.19738050703118076	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0860->CHN__SAMN41373931:CHN	NODE_0860	CHN__SAMN41373931	CHN	3.79691560414841e-08	0.999999962030844	1.0	AUS	0.19738050703118076	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0865->CHN__SAMN33268690:CHN	NODE_0865	CHN__SAMN33268690	CHN	5.975325156892808e-08	0.9999999402467484	1.0	AUS	0.19738050698660387	1	1	0	0	2016-06-01	2016-06-30	0	0	0	29	False	False	False	False
NODE_0865->NODE_0866:CHN	NODE_0865	NODE_0866	CHN	5.975138896467882e-08	0.9999999402467484	0.99996882840347	AUS	0.19738050698660387	3	3	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0873->NODE_0874:CHN	NODE_0873	NODE_0874	CHN	2.900494636946579e-08	0.9999999709927212	0.9999195915023829	AUS	0.197380507031181	3	3	0	0	2015-01-01	2019-12-31	0	0	0	1825	False	False	False	False
NODE_0873->NODE_0876:CHN	NODE_0873	NODE_0876	CHN	2.9007278514671475e-08	0.9999999709927212	0.9999999901230764	AUS	0.197380507031181	13	13	0	0	2018-01-01	2019-12-31	0	0	0	729	False	False	False	False
NODE_0888->CHN__SAMN41373914:CHN	NODE_0888	CHN__SAMN41373914	CHN	3.6711486470775156e-05	0.9999632885135292	1.0	AUS	0.19738050703118065	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0888->NODE_0889:CHN	NODE_0888	NODE_0889	CHN	3.671148645117993e-05	0.9999632885135292	0.9999999994662372	AUS	0.19738050703118065	2	2	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0900->NODE_0901:CHN	NODE_0900	NODE_0901	CHN	1.858200260328812e-10	0.99999999981418	0.9999999999995932	AUS	0.19738050703118074	2	2	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0900->CHN__SAMN41373950:CHN	NODE_0900	CHN__SAMN41373950	CHN	1.8582002603295678e-10	0.99999999981418	1.0	AUS	0.19738050703118074	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0902->CHN__SAMN41373939:CHN	NODE_0902	CHN__SAMN41373939	CHN	2.7826911219719364e-08	0.9999999721730888	1.0	AUS	0.19738050703118068	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0902->CHN__SAMN41373943:CHN	NODE_0902	CHN__SAMN41373943	CHN	2.7826911219719364e-08	0.9999999721730888	1.0	AUS	0.19738050703118068	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0917->NODE_0918:CHN	NODE_0917	NODE_0918	CHN	1.3895961985657902e-10	0.9999999998610404	0.9999999875453268	AUS	0.19738050581505642	6	3	3	0	2014-01-01	2022-12-31	0	0	0	3286	False	False	False	False
NODE_0917->NODE_0923:CHN	NODE_0917	NODE_0923	CHN	1.3895845647799802e-10	0.9999999998610404	0.999991615483229	AUS	0.19738050581505642	2	2	0	0	2015-01-01	2019-12-31	0	0	0	1825	False	False	False	False
NODE_0924->NODE_0925:CHN	NODE_0924	NODE_0925	CHN	2.63091012902615e-07	0.9999997369089316	0.9999997891498374	AUS	0.19738050703112583	4	4	0	0	2016-01-01	2018-12-31	0	0	0	1095	False	False	False	False
NODE_0924->NODE_0928:CHN	NODE_0924	NODE_0928	CHN	2.6305927648598626e-07	0.9999997369089316	0.9998791601340952	AUS	0.19738050703112583	2	2	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0930->NODE_0931:CHN	NODE_0930	NODE_0931	CHN	3.5507527997667392e-09	0.9999999964492472	0.9999999991191534	AUS	0.19738050702923446	9	9	0	0	2018-01-01	2019-12-31	0	0	0	729	False	False	False	False
NODE_0930->CHN__SAMN41373956:CHN	NODE_0930	CHN__SAMN41373956	CHN	3.550752802894408e-09	0.9999999964492472	1.0	AUS	0.19738050702923446	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0972->NODE_0973:JPN	NODE_0972	NODE_0973	JPN	2.389940296174414e-05	0.9999760972424244	0.9998596557814232	AUS	0.20178655040381455	6	6	0	0	2003-01-01	2016-12-31	0	0	0	5113	False	False	False	False
NODE_0972->JPN__SAMEA41186668:JPN	NODE_0972	JPN__SAMEA41186668	JPN	2.3902757575577915e-05	0.9999760972424244	1.0	AUS	0.20178655040381455	1	1	0	0	1996-01-01	1996-12-31	0	0	0	365	False	False	False	False
NODE_0023->NODE_0024:AUS	NODE_0023	NODE_0024	AUS	9.301354407254261e-10	1.3125343151625712e-08	9.301354529337731e-10	Europe_other	0.99998980863823	81	48	0	33	2008-01-01	2024-10-31	0	0	0	6148	False	False	False	False
NODE_0023->NODE_0024:BEL	NODE_0023	NODE_0024	BEL	9.133693209682568e-10	1.2888652595553356e-08	9.133693327403568e-10	Europe_other	0.9999898084015418	113	19	17	77	2014-01-30	2023-12-31	0	0	0	3622	False	False	False	False
NODE_0023->NODE_0024:CHN	NODE_0023	NODE_0024	CHN	7.494258049632052e-10	1.0575313017669695e-08	7.494258128886178e-10	Europe_other	0.9999898060882257	240	40	48	152	2013-01-01	2024-12-31	0	0	0	4382	False	False	False	False
NODE_0023->NODE_0024:FRA	NODE_0023	NODE_0024	FRA	7.025280790436784e-10	9.884829521085973e-09	7.025280859880487e-10	Europe_other	0.9999898053977492	53	6	0	47	2000-01-01	2024-12-31	0	0	0	9131	False	False	False	False
NODE_0023->NODE_0024:JPN	NODE_0023	NODE_0024	JPN	9.165344427458006e-06	9.434000280457996e-06	9.165430894135632e-06	Europe_other	0.999999229506032	76	16	1	59	2000-01-01	2025-12-31	0	0	0	9496	False	False	False	False
NODE_0754->NODE_0755:JPN	NODE_0754	NODE_0755	JPN	0.0013555659023130721	0.9986426179687172	0.998662035500806	Europe_other	0.8405692739015846	2	2	0	0	1999-01-01	2004-12-31	0	0	0	2191	False	False	False	False
NODE_0754->NODE_0756:JPN	NODE_0754	NODE_0756	JPN	0.0013573817984271611	0.9986426179687172	0.9999998284524138	Europe_other	0.8405692739015846	2	2	0	0	1995-01-01	1999-12-31	0	0	0	1825	False	False	False	False
NODE_0803->NODE_0804:CHN	NODE_0803	NODE_0804	CHN	2.0573165391903728e-10	0.9999999997942683	0.9999999999223904	AUS	0.1973784039013749	43	15	27	1	2013-01-01	2023-12-31	0	0	0	4016	False	False	False	False
NODE_0803->NODE_0804:JPN	NODE_0803	NODE_0804	JPN	1.4157285472084764e-11	3.729351353673753e-11	1.415728547261274e-11	CHN	0.999999999831562	2	2	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0803->NODE_0848:CHN	NODE_0803	NODE_0848	CHN	2.057022347416088e-10	0.9999999997942683	0.9998570021052544	AUS	0.1973784039013749	2	2	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0850->CHN__SAMN39682971:CHN	NODE_0850	CHN__SAMN39682971	CHN	1.0879107614769623e-09	0.9999999989120892	1.0	AUS	0.19738050703118074	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0850->CHN__SAMN50151980:CHN	NODE_0850	CHN__SAMN50151980	CHN	1.0879107614769623e-09	0.9999999989120892	1.0	AUS	0.19738050703118074	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0855->NODE_0856:CHN	NODE_0855	NODE_0856	CHN	5.526867149889612e-08	0.9999999447313122	0.9999997041786658	AUS	0.19738050703117935	2	2	0	0	2016-01-01	2019-12-31	0	0	0	1460	False	False	False	False
NODE_0855->CHN__SAMN50151978:CHN	NODE_0855	CHN__SAMN50151978	CHN	5.52686878485531e-08	0.9999999447313122	1.0	AUS	0.19738050703117935	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0857->NODE_0858:CHN	NODE_0857	NODE_0858	CHN	1.4431363503383064e-05	0.9999855685968776	0.999997254665928	AUS	0.19738050703118082	2	2	0	0	2016-01-01	2016-12-31	0	0	0	365	False	False	False	False
NODE_0857->CHN__SAMN41373957:CHN	NODE_0857	CHN__SAMN41373957	CHN	1.4431403122405762e-05	0.9999855685968776	1.0	AUS	0.19738050703118082	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0866->NODE_0867:CHN	NODE_0866	NODE_0867	CHN	3.117159621200107e-05	0.99996882840347	0.999999989798806	AUS	0.19738050703117874	2	2	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0866->CHN__SAMN41373919:CHN	NODE_0866	CHN__SAMN41373919	CHN	3.117159652998858e-05	0.99996882840347	1.0	AUS	0.19738050703117874	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0874->CHN__SAMN07326325:CHN	NODE_0874	CHN__SAMN07326325	CHN	8.040849761714597e-05	0.9999195915023829	1.0	AUS	0.1973805070311807	1	1	0	0	2015-01-01	2015-12-31	0	0	0	364	False	False	False	False
NODE_0874->NODE_0875:CHN	NODE_0874	NODE_0875	CHN	8.040849759652412e-05	0.9999195915023829	0.9999999997435364	AUS	0.1973805070311807	2	2	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0876->NODE_0877:CHN	NODE_0876	NODE_0877	CHN	9.876923061152983e-09	0.9999999901230764	0.9999999441967408	AUS	0.1973805070311811	12	12	0	0	2018-01-01	2019-12-31	0	0	0	729	False	False	False	False
NODE_0876->CHN__SAMN50151952:CHN	NODE_0876	CHN__SAMN50151952	CHN	9.876923612317512e-09	0.9999999901230764	1.0	AUS	0.1973805070311811	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0889->CHN__SAMN41373930:CHN	NODE_0889	CHN__SAMN41373930	CHN	5.337628117274562e-10	0.9999999994662372	1.0	AUS	0.19738050703118123	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0889->CHN__SAMN41373969:CHN	NODE_0889	CHN__SAMN41373969	CHN	5.337628117274562e-10	0.9999999994662372	1.0	AUS	0.19738050703118123	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0901->CHN__SAMN41373934:CHN	NODE_0901	CHN__SAMN41373934	CHN	4.0678571622265736e-13	0.9999999999995932	1.0	AUS	0.19738050703118123	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0901->CHN__SAMN41373955:CHN	NODE_0901	CHN__SAMN41373955	CHN	4.0678571622265736e-13	0.9999999999995932	1.0	AUS	0.19738050703118123	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0918->NODE_0919:CHN	NODE_0918	NODE_0919	CHN	1.2454670258923584e-08	0.9999999875453268	0.9999997653291642	AUS	0.19738050702366927	5	2	3	0	2014-01-01	2022-12-31	0	0	0	3286	False	False	False	False
NODE_0918->CHN__SAMN50151972:CHN	NODE_0918	CHN__SAMN50151972	CHN	1.2454673181672149e-08	0.9999999875453268	1.0	AUS	0.19738050702366927	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0923->CHN__SAMN09947493:CHN	NODE_0923	CHN__SAMN09947493	CHN	8.384516770987283e-06	0.999991615483229	1.0	AUS	0.19738050703118	1	1	0	0	2015-01-01	2015-12-31	0	0	0	364	False	False	False	False
NODE_0923->CHN__SAMN41373966:CHN	NODE_0923	CHN__SAMN41373966	CHN	8.384516770987283e-06	0.999991615483229	1.0	AUS	0.19738050703118	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0925->CHN__SAMN07329782:CHN	NODE_0925	CHN__SAMN07329782	CHN	2.1085016255195654e-07	0.9999997891498374	1.0	AUS	0.1973805070311316	1	1	0	0	2016-01-01	2016-12-31	0	0	0	365	False	False	False	False
NODE_0925->NODE_0926:CHN	NODE_0925	NODE_0926	CHN	2.108500546050074e-07	0.9999997891498374	0.999999488039526	AUS	0.1973805070311316	3	3	0	0	2017-01-01	2018-12-31	0	0	0	729	False	False	False	False
NODE_0928->CHN__SAMN41373960:CHN	NODE_0928	CHN__SAMN41373960	CHN	0.00012083986590483153	0.9998791601340952	1.0	AUS	0.19738050703118082	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0928->CHN__SAMN41373962:CHN	NODE_0928	CHN__SAMN41373962	CHN	0.00012083986590483153	0.9998791601340952	1.0	AUS	0.19738050703118082	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0931->NODE_0932:CHN	NODE_0931	NODE_0932	CHN	8.80846613746108e-10	0.9999999991191534	0.9999999953207572	AUS	0.1973805070306932	8	8	0	0	2018-01-01	2019-12-31	0	0	0	729	False	False	False	False
NODE_0931->CHN__SAMN41373929:CHN	NODE_0931	CHN__SAMN41373929	CHN	8.808466178678032e-10	0.9999999991191534	1.0	AUS	0.1973805070306932	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0973->NODE_0974:JPN	NODE_0973	NODE_0974	JPN	0.00014033149872530714	0.9998596557814232	0.9999093667583596	AUS	0.20162920005803586	5	5	0	0	2003-01-01	2016-12-31	0	0	0	5113	False	False	False	False
NODE_0973->JPN__SAMEA41224918:JPN	NODE_0973	JPN__SAMEA41224918	JPN	0.00014034421857678225	0.9998596557814232	1.0	AUS	0.20162920005803586	1	1	0	0	2004-01-01	2004-12-31	0	0	0	365	False	False	False	False
NODE_0024->NODE_0025:AUS	NODE_0024	NODE_0025	AUS	3.418998803258698e-09	9.301354529337731e-10	3.41899880643883e-09	Europe_other	0.9999900859006101	81	48	0	33	2008-01-01	2024-10-31	0	0	0	6148	False	False	False	False
NODE_0024->NODE_0025:BEL	NODE_0024	NODE_0025	BEL	3.3573787479161123e-09	9.133693327403568e-10	3.357378750982639e-09	Europe_other	0.9999900858838441	113	19	17	77	2014-01-30	2023-12-31	0	0	0	3622	False	False	False	False
NODE_0024->NODE_0025:CHN	NODE_0024	NODE_0025	CHN	2.7547451211199637e-09	7.494258128886178e-10	2.754745123184441e-09	Europe_other	0.9999900857199022	240	40	48	152	2013-01-01	2024-12-31	0	0	0	4382	False	False	False	False
NODE_0024->NODE_0025:FRA	NODE_0024	NODE_0025	FRA	2.584791878494952e-09	7.025280859880487e-10	2.584791880310841e-09	Europe_other	0.9999900856730048	53	6	0	47	2000-01-01	2024-12-31	0	0	0	9131	False	False	False	False
NODE_0024->NODE_0025:JPN	NODE_0024	NODE_0025	JPN	1.0588115900405895e-05	9.165430894135632e-06	1.0588212945939944e-05	Europe_other	0.9999992503945073	76	16	1	59	2000-01-01	2025-12-31	0	0	0	9496	False	False	False	False
NODE_0755->JPN__SAMEA41188918:JPN	NODE_0755	JPN__SAMEA41188918	JPN	0.0013379644991939887	0.998662035500806	1.0	Europe_other	0.8399410628219317	1	1	0	0	1999-01-01	1999-12-31	0	0	0	364	False	False	False	False
NODE_0755->JPN__SAMD00570793:JPN	NODE_0755	JPN__SAMD00570793	JPN	0.0013379644991939887	0.998662035500806	1.0	Europe_other	0.8399410628219317	1	1	0	0	2004-01-01	2004-12-31	0	0	0	365	False	False	False	False
NODE_0756->JPN__SAMEA41200168:JPN	NODE_0756	JPN__SAMEA41200168	JPN	1.715475862473781e-07	0.9999998284524138	1.0	Europe_other	0.4784008281125482	1	1	0	0	1995-01-01	1995-12-31	0	0	0	364	False	False	False	False
NODE_0756->JPN__SAMEA41275918:JPN	NODE_0756	JPN__SAMEA41275918	JPN	1.715475862473781e-07	0.9999998284524138	1.0	Europe_other	0.4784008281125482	1	1	0	0	1999-01-01	1999-12-31	0	0	0	364	False	False	False	False
NODE_0804->NODE_0805:CHN	NODE_0804	NODE_0805	CHN	7.760958541891177e-11	0.9999999999223904	0.9999999999227224	AUS	0.1971025709335826	39	12	26	1	2013-01-01	2023-12-31	0	0	0	4016	False	False	False	False
NODE_0804->NODE_0805:JPN	NODE_0804	NODE_0805	JPN	2.5685015240961165e-11	1.415728547261274e-11	2.5685015241324795e-11	CHN	0.9999999999365476	2	2	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0804->NODE_0845:CHN	NODE_0804	NODE_0845	CHN	7.760502450226006e-11	0.9999999999223904	0.9999412324827632	AUS	0.1971025709335826	4	3	1	0	2018-01-01	2022-12-31	0	0	0	1825	False	False	False	False
NODE_0848->CHN__SAMN41373916:CHN	NODE_0848	CHN__SAMN41373916	CHN	0.000142997894745589	0.9998570021052544	1.0	AUS	0.19738050703099672	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
