parameter	mean	se_mean	sd	2.5%	50%	97.5%	n_eff	Rhat	replicate	truth	covered_95	log_error_median	parameter_type
lineage_relative_transmission[3]	1.0339175687014	0.00147625750930438	0.0463630665972249	0.952664913977045	1.03184718869251	1.13332557968201	986.325061265466	0.999241926301387	5	0.968602357695024	TRUE	0.0632516980124808	lineage_growth
lineage_relative_transmission[4]	1.19691505307281	0.00170296706248045	0.0483362707439786	1.11950093388131	1.1925901934786	1.30481656708038	805.626576544327	1.00097883334901	5	1.0939115468799	FALSE	0.0863677270769824	lineage_growth
lineage_relative_transmission[5]	1.04709570027419	0.00142296442150513	0.0422039041135063	0.979401607287114	1.04340636718607	1.13779561923821	879.664715645678	1.00053426587353	5	0.951684719945305	FALSE	0.0920121895017371	lineage_growth
import_scale[1]	813.971894461625	10.8329039994269	467.635880436939	123.878219601681	741.35858581009	1882.87345164137	1863.48483608576	1.00058161099882	5	24.1851459995218	FALSE	3.42274578667834	import_scale
import_scale[2]	279.479547746129	18.2186984380109	585.496965036628	6.28240464050724	98.1289492226028	1574.09784482337	1032.79612975615	1.00193682951849	5	99.0225030413404	TRUE	-0.00906470560571783	import_scale
import_scale[3]	28.8708935859268	0.604948721600887	23.1016350608083	3.95233884184963	22.4818696728082	86.6817454404408	1458.30482040158	0.999885539882613	5	18.7363706525299	TRUE	0.182242602499754	import_scale
lineage_relative_transmission[1]	1.0152502515508	0.000937478445720156	0.0281170336540573	0.959502963555495	1.01455626816622	1.06983689539545	899.531588269168	1.00445551117952	6	1.01037905236673	TRUE	0.00412578286578613	lineage_growth
lineage_relative_transmission[2]	0.936415495094181	0.00137905407013814	0.0445355035650129	0.834881766089784	0.943062961792033	1.00330947039795	1042.9179583001	0.999478377411696	6	0.994390873213998	TRUE	-0.0529973140240228	lineage_growth
lineage_relative_transmission[3]	0.96621653740191	0.000708498140043051	0.0237200426759667	0.918247991518187	0.967346741597194	1.01117947490808	1120.86550332805	1.00179477435115	6	0.953840243660136	TRUE	0.014060807788761	lineage_growth
lineage_relative_transmission[4]	1.12288535258389	0.000770376200037955	0.0227242988877884	1.0857408986152	1.1203033195404	1.16945419430437	870.112226292278	0.999484481154161	6	1.11563450573634	TRUE	0.00417616316227631	lineage_growth
lineage_relative_transmission[5]	0.971682571053356	0.00055212886507945	0.0193035246966301	0.933892042193062	0.971901403424022	1.00877477518865	1222.34085076279	0.999796233312921	6	0.935321584418932	TRUE	0.0383639517991161	lineage_growth
import_scale[1]	138.52670155483	1.35946520599822	47.0416531640568	55.7523096358914	134.100805978594	240.788573490343	1197.37161235859	0.9988988309998	6	129.602218956564	TRUE	0.0341218951998889	import_scale
import_scale[2]	320.382690912632	33.7854681805377	1086.4945280494	4.73362331628008	98.1559211809641	2007.7317124706	1034.17778322284	1.00367449017007	6	388.055538908465	TRUE	-1.37459122411802	import_scale
import_scale[3]	56.6024209808955	1.53945902049422	55.0246605746872	5.67052914059133	42.1033378344411	193.098221776841	1277.5516847918	0.998997889458419	6	1.47437321271461	FALSE	3.35189406207748	import_scale
