query_project_id	run_accession	sample_accession	study_accession	study_title	tax_id	scientific_name	collection_date	collection_resolution	country	country_root	country_iso3_guess	first_public	overlap_run_accession	overlap_sample_accession	overlap_study_project	metadata_probe_url
PRJNA1071282	SRR27796381	SAMN39683408	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796384	SAMN39683405	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796385	SAMN39683404	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796388	SAMN39683402	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796389	SAMN39683401	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796393	SAMN39683397	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796395	SAMN39683395	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796396	SAMN39683394	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796398	SAMN39682907	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796400	SAMN39683391	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796402	SAMN39683389	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796403	SAMN39683388	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796404	SAMN39683387	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796414	SAMN39683378	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796415	SAMN39683377	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796418	SAMN39682902	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796425	SAMN39683336	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796431	SAMN39683331	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796432	SAMN39683330	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796434	SAMN39683328	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796436	SAMN39683326	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796439	SAMN39683323	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796440	SAMN39682900	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796441	SAMN39683322	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796446	SAMN39683317	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796449	SAMN39683314	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796450	SAMN39683313	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796458	SAMN39683242	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796463	SAMN39683237	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796473	SAMN39683228	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796476	SAMN39683225	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796478	SAMN39683223	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796479	SAMN39682890	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796482	SAMN39683220	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796486	SAMN39683216	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796488	SAMN39683214	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796490	SAMN39683148	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796491	SAMN39683147	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796492	SAMN39683146	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796493	SAMN39683145	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2016	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796496	SAMN39682882	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796498	SAMN39683141	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796499	SAMN39683140	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796503	SAMN39683136	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796507	SAMN39682881	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796516	SAMN39683124	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796519	SAMN39683122	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796520	SAMN39683121	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796521	SAMN39683120	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796522	SAMN39683119	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796523	SAMN39683118	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2018	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796525	SAMN39683083	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796526	SAMN39682876	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2017	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796527	SAMN39683082	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2022	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796536	SAMN39683073	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2021	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796541	SAMN39683069	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796543	SAMN39683067	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796545	SAMN39683065	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJNA1071282	SRR27796547	SAMN39683063	PRJNA1071282	Whole genome sequencing of Bordetella pertussis in Shanghai, China	520	Bordetella pertussis	2019	year	China: Shanghai	China	CHN	2024-09-29	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJNA1071282&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
