country_iso3	country_name	model_month	year	month	period	cases	case_data_available	n_source_intervals	source_time_resolution	source_url	source_file	reporting_era_record_iso3	reporting_era_scope_type	reporting_era_match_type	reporting_era_confidence	pcr_lab_guideline_year	reporting_case_definition_change_year	surveillance_platform_change_year	data_freeze_date
AUS	Australia	2025-06-01	2025	6	post_pandemic_resurgence	1756.0	True	1.0	monthly	https://nindss.health.gov.au/pbi-dashboard/	Pertussis incidence.xlsx	AUS	country	country_direct	high	2004	2013	2004	2026-07-24
AUS	Australia	2025-07-01	2025	7	post_pandemic_resurgence	1572.0	True	1.0	monthly	https://nindss.health.gov.au/pbi-dashboard/	Pertussis incidence.xlsx	AUS	country	country_direct	high	2004	2013	2004	2026-07-24
AUS	Australia	2025-08-01	2025	8	post_pandemic_resurgence	1704.0	True	1.0	monthly	https://nindss.health.gov.au/pbi-dashboard/	Pertussis incidence.xlsx	AUS	country	country_direct	high	2004	2013	2004	2026-07-24
AUS	Australia	2025-09-01	2025	9	post_pandemic_resurgence	1748.0	True	1.0	monthly	https://nindss.health.gov.au/pbi-dashboard/	Pertussis incidence.xlsx	AUS	country	country_direct	high	2004	2013	2004	2026-07-24
AUS	Australia	2025-10-01	2025	10	post_pandemic_resurgence	1587.0	True	1.0	monthly	https://nindss.health.gov.au/pbi-dashboard/	Pertussis incidence.xlsx	AUS	country	country_direct	high	2004	2013	2004	2026-07-24
AUS	Australia	2025-11-01	2025	11	post_pandemic_resurgence	1496.0	True	1.0	monthly	https://nindss.health.gov.au/pbi-dashboard/	Pertussis incidence.xlsx	AUS	country	country_direct	high	2004	2013	2004	2026-07-24
AUS	Australia	2025-12-01	2025	12	post_pandemic_resurgence	919.0	True	1.0	monthly	https://nindss.health.gov.au/pbi-dashboard/	Pertussis incidence.xlsx	AUS	country	country_direct	high	2004	2013	2004	2026-07-24
BEL	Belgium	2015-01-01	2015	1	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-02-01	2015	2	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-03-01	2015	3	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-04-01	2015	4	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-05-01	2015	5	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-06-01	2015	6	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-07-01	2015	7	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-08-01	2015	8	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-09-01	2015	9	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-10-01	2015	10	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-11-01	2015	11	pre_pandemic		False												2026-07-24
BEL	Belgium	2015-12-01	2015	12	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-01-01	2016	1	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-02-01	2016	2	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-03-01	2016	3	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-04-01	2016	4	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-05-01	2016	5	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-06-01	2016	6	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-07-01	2016	7	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-08-01	2016	8	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-09-01	2016	9	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-10-01	2016	10	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-11-01	2016	11	pre_pandemic		False												2026-07-24
BEL	Belgium	2016-12-01	2016	12	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-01-01	2017	1	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-02-01	2017	2	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-03-01	2017	3	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-04-01	2017	4	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-05-01	2017	5	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-06-01	2017	6	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-07-01	2017	7	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-08-01	2017	8	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-09-01	2017	9	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-10-01	2017	10	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-11-01	2017	11	pre_pandemic		False												2026-07-24
BEL	Belgium	2017-12-01	2017	12	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-01-01	2018	1	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-02-01	2018	2	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-03-01	2018	3	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-04-01	2018	4	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-05-01	2018	5	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-06-01	2018	6	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-07-01	2018	7	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-08-01	2018	8	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-09-01	2018	9	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-10-01	2018	10	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-11-01	2018	11	pre_pandemic		False												2026-07-24
BEL	Belgium	2018-12-01	2018	12	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-01-01	2019	1	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-02-01	2019	2	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-03-01	2019	3	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-04-01	2019	4	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-05-01	2019	5	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-06-01	2019	6	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-07-01	2019	7	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-08-01	2019	8	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-09-01	2019	9	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-10-01	2019	10	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-11-01	2019	11	pre_pandemic		False												2026-07-24
BEL	Belgium	2019-12-01	2019	12	pre_pandemic		False												2026-07-24
BEL	Belgium	2020-01-01	2020	1	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-02-01	2020	2	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-03-01	2020	3	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-04-01	2020	4	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-05-01	2020	5	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-06-01	2020	6	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-07-01	2020	7	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-08-01	2020	8	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-09-01	2020	9	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-10-01	2020	10	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-11-01	2020	11	pandemic_interruption		False												2026-07-24
BEL	Belgium	2020-12-01	2020	12	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-01-01	2021	1	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-02-01	2021	2	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-03-01	2021	3	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-04-01	2021	4	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-05-01	2021	5	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-06-01	2021	6	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-07-01	2021	7	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-08-01	2021	8	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-09-01	2021	9	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-10-01	2021	10	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-11-01	2021	11	pandemic_interruption		False												2026-07-24
BEL	Belgium	2021-12-01	2021	12	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-01-01	2022	1	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-02-01	2022	2	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-03-01	2022	3	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-04-01	2022	4	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-05-01	2022	5	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-06-01	2022	6	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-07-01	2022	7	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-08-01	2022	8	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-09-01	2022	9	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-10-01	2022	10	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-11-01	2022	11	pandemic_interruption		False												2026-07-24
BEL	Belgium	2022-12-01	2022	12	pandemic_interruption		False												2026-07-24
BEL	Belgium	2023-01-01	2023	1	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-02-01	2023	2	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-03-01	2023	3	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-04-01	2023	4	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-05-01	2023	5	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-06-01	2023	6	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-07-01	2023	7	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-08-01	2023	8	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-09-01	2023	9	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-10-01	2023	10	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-11-01	2023	11	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2023-12-01	2023	12	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-01-01	2024	1	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-02-01	2024	2	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-03-01	2024	3	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-04-01	2024	4	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-05-01	2024	5	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-06-01	2024	6	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-07-01	2024	7	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-08-01	2024	8	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-09-01	2024	9	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-10-01	2024	10	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-11-01	2024	11	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2024-12-01	2024	12	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-01-01	2025	1	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-02-01	2025	2	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-03-01	2025	3	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-04-01	2025	4	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-05-01	2025	5	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-06-01	2025	6	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-07-01	2025	7	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-08-01	2025	8	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-09-01	2025	9	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-10-01	2025	10	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-11-01	2025	11	post_pandemic_resurgence		False												2026-07-24
BEL	Belgium	2025-12-01	2025	12	post_pandemic_resurgence		False												2026-07-24
CHN	China	2015-01-01	2015	1	pre_pandemic	275.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/02/12/013081051.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-02-01	2015	2	pre_pandemic	315.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/03/12/013081196.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-03-01	2015	3	pre_pandemic	498.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/04/14/013081323.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-04-01	2015	4	pre_pandemic	507.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/05/25/013081484.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-05-01	2015	5	pre_pandemic	573.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/06/15/013081604.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-06-01	2015	6	pre_pandemic	723.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/07/17/013081743.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-07-01	2015	7	pre_pandemic	877.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/08/13/013081861.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-08-01	2015	8	pre_pandemic	999.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/09/22/013082001.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-09-01	2015	9	pre_pandemic	763.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/11/03/013082122.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-10-01	2015	10	pre_pandemic	466.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/11/11/013082155.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-11-01	2015	11	pre_pandemic	377.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2015/12/11/013082233.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2015-12-01	2015	12	pre_pandemic	446.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2016/01/12/013082310.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-01-01	2016	1	pre_pandemic	332.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2016/02/04/013082403.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-02-01	2016	2	pre_pandemic	384.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2016/03/17/013082581.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-03-01	2016	3	pre_pandemic	527.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2016/04/14/013082695.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-04-01	2016	4	pre_pandemic	433.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2016/05/12/013082811.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-05-01	2016	5	pre_pandemic	444.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2016/06/16/013082953.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-06-01	2016	6	pre_pandemic	476.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2016/07/14/013083005.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-07-01	2016	7	pre_pandemic	581.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2016/08/12/013083102.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-08-01	2016	8	pre_pandemic	711.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2016/09/18/013083164.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-09-01	2016	9	pre_pandemic	545.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2016/10/13/013083220.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-10-01	2016	10	pre_pandemic	374.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/03/22/014002640.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-11-01	2016	11	pre_pandemic	410.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/03/22/014002644.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2016-12-01	2016	12	pre_pandemic	466.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/03/22/014002657.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-01-01	2017	1	pre_pandemic	413.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/03/22/014002659.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-02-01	2017	2	pre_pandemic	488.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/03/22/014002662.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-03-01	2017	3	pre_pandemic	748.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/04/18/014003612.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-04-01	2017	4	pre_pandemic	608.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/05/15/014004715.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-05-01	2017	5	pre_pandemic	861.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/06/13/014005769.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-06-01	2017	6	pre_pandemic	1051.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/07/13/014007041.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-07-01	2017	7	pre_pandemic	1224.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/08/17/014008874.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-08-01	2017	8	pre_pandemic	1605.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/09/15/014010015.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-09-01	2017	9	pre_pandemic	1257.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/10/13/014010717.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-10-01	2017	10	pre_pandemic	869.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/11/17/014300899.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-11-01	2017	11	pre_pandemic	791.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2017/12/14/014301710.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2017-12-01	2017	12	pre_pandemic	627.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2018/01/12/014302831.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-01-01	2018	1	pre_pandemic	649.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2018/02/22/014305563.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-02-01	2018	2	pre_pandemic	743.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2018/03/22/014307072.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-03-01	2018	3	pre_pandemic	1602.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2018/04/24/014309030.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-04-01	2018	4	pre_pandemic	1758.0	True	1.0	monthly	http://www.nhc.gov.cn/jkj/s3578/201805/e3e32b477f3b46948af98bce6b89dc0a.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-05-01	2018	5	pre_pandemic	1764.0	True	1.0	monthly	http://www.nhc.gov.cn/jkj/s3578/201806/8e37d0ab57fb43fb8300ac51e44ee7be.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-06-01	2018	6	pre_pandemic	1973.0	True	1.0	monthly	http://www.nhc.gov.cn/jkj/s3578/201807/2e222f8000be4f61b9f4e717af7a25d3.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-07-01	2018	7	pre_pandemic	2850.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2018/08/24/014316473.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-08-01	2018	8	pre_pandemic	4134.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2018/09/14/014318196.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-09-01	2018	9	pre_pandemic	2657.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2018/10/19/014319865.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-10-01	2018	10	pre_pandemic	1572.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2018/11/30/014322609.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-11-01	2018	11	pre_pandemic	1365.0	True	1.0	monthly	http://www.nhc.gov.cn/jkj/s3578/201812/767678cf92774424829163ad981e36ad.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2018-12-01	2018	12	pre_pandemic	1399.0	True	1.0	monthly	http://www.nhc.gov.cn/jkj/s3578/201901/7ba54ed285484474a881584606aa8c94.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-01-01	2019	1	pre_pandemic	1260.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2019/02/21/014326808.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-02-01	2019	2	pre_pandemic	1444.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2019/03/28/014328451.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-03-01	2019	3	pre_pandemic	2735.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2019/04/26/014329671.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-04-01	2019	4	pre_pandemic	2689.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2019/05/23/014330869.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-05-01	2019	5	pre_pandemic	3129.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2019/06/26/014332831.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-06-01	2019	6	pre_pandemic	3128.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2019/08/02/014334748.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-07-01	2019	7	pre_pandemic	3635.0	True	1.0	monthly	http://www.nhc.gov.cn/jkj/s7929/201908/5e4ff33f01994b9d99adc0b41b1975cc.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-08-01	2019	8	pre_pandemic	4388.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2019/09/27/014338944.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-09-01	2019	9	pre_pandemic	3319.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2019/11/21/030001494.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-10-01	2019	10	pre_pandemic	1933.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2019/11/21/030001497.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-11-01	2019	11	pre_pandemic	1653.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/01/09/030006478.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2019-12-01	2019	12	pre_pandemic	1414.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/02/17/030010193.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-01-01	2020	1	pandemic_interruption	1141.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/03/03/030012762.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-02-01	2020	2	pandemic_interruption	738.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/04/05/030017114.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-03-01	2020	3	pandemic_interruption	874.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/04/29/030020056.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-04-01	2020	4	pandemic_interruption	479.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/07/01/030025879.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-05-01	2020	5	pandemic_interruption	277.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/07/01/030025899.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-06-01	2020	6	pandemic_interruption	159.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/07/31/030028318.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-07-01	2020	7	pandemic_interruption	142.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/09/03/030030950.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
