event_id	parent_node	child_node	destination_country	transition_support	parent_country_probability	child_country_probability	top_source_state	top_source_probability_conditional	n_descendant_country_tips	n_descendant_prepandemic	n_descendant_pandemic	n_descendant_resurgence	descendant_date_lower	descendant_date_upper	n_attributed_tips	n_resurgence	n_lineages	sample_span_days	high_support_introduction	post_resurgence_candidate	high_support_post_reseeding	successful_sampled_cluster
NODE_0177->NODE_0178:CHN	NODE_0177	NODE_0178	CHN	1.9719699183263142e-06	2.1169739100646225e-06	1.9719740929440203e-06	Europe_other	0.9999950093845816	239	39	48	152	2013-01-01	2024-12-31	0	0	0	4382	False	False	False	False
NODE_0177->NODE_0178:FRA	NODE_0177	NODE_0178	FRA	1.0639442553855984e-06	2.0893441035891195e-06	1.0639464783358995e-06	Europe_other	0.9999949817548553	40	2	0	38	2014-01-01	2024-12-31	0	0	0	4017	False	False	False	False
NODE_0177->NODE_0178:JPN	NODE_0177	NODE_0178	JPN	1.8058815335257635e-07	3.5348975551776925e-07	1.805882171886611e-07	Europe_other	0.9999932459086046	62	5	1	56	2012-01-01	2025-12-31	0	0	0	5113	False	False	False	False
NODE_0177->FRA__SAMEA115874240:FRA	NODE_0177	FRA__SAMEA115874240	FRA	0.9999979106558964	2.0893441035891195e-06	1.0	Europe_other	0.9999949817548553	1	0	0	1	2024-01-01	2024-12-31	1	1	1	365	True	True	True	False
NODE_0738->NODE_0739:AUS	NODE_0738	NODE_0739	AUS	0.4931254146980256	0.4403539896217723	0.8811380864928435	Europe_other	0.9647344724903897	2	2	0	0	2008-01-01	2010-12-31	0	0	0	1095	False	False	False	False
NODE_0738->AUS__SAMN22857945:AUS	NODE_0738	AUS__SAMN22857945	AUS	0.5596460103782277	0.4403539896217723	1.0	Europe_other	0.9647344724903897	1	1	0	0	2009-01-01	2009-12-31	0	0	0	364	False	False	False	False
NODE_0744->NODE_0745:AUS	NODE_0744	NODE_0745	AUS	0.018485378732026648	0.0187616721434711	0.018838826620651	Unknown_other	0.9982523113035604	1	1	0	0	2019-09-01	2019-09-30	0	0	0	29	False	False	False	False
NODE_0744->NODE_0745:BEL	NODE_0744	NODE_0745	BEL	0.0004882136840418055	0.0004749069213129	0.0004884456502618	Unknown_other	0.9799888322016427	1	0	1	0	2020-04-24	2020-04-24	0	0	0	0	False	False	False	False
NODE_0825->NODE_0826:CHN	NODE_0825	NODE_0826	CHN	6.024003517864618e-11	0.99999999993976	0.9999999999385784	AUS	0.1973803114075041	11	0	11	0	2021-10-23	2022-05-06	0	0	0	195	False	False	False	False
NODE_0825->CHN__SAMN42391095:CHN	NODE_0825	CHN__SAMN42391095	CHN	6.024003518234622e-11	0.99999999993976	1.0	AUS	0.1973803114075041	1	0	1	0	2021-12-20	2021-12-20	0	0	0	0	False	False	False	False
NODE_0836->NODE_0837:CHN	NODE_0836	NODE_0837	CHN	1.827685924404779e-08	0.9999999817231408	0.9999999997691292	AUS	0.19738031140750364	3	0	3	0	2021-11-21	2022-08-09	0	0	0	261	False	False	False	False
NODE_0836->CHN__SAMN42391100:CHN	NODE_0836	CHN__SAMN42391100	CHN	1.8276859248267385e-08	0.9999999817231408	1.0	AUS	0.19738031140750364	1	0	1	0	2022-02-10	2022-02-10	0	0	0	0	False	False	False	False
NODE_0042->NODE_0043:AUS	NODE_0042	NODE_0043	AUS	0.00018967123391345927	0.0001883861238725	0.0001897069720746	Europe_other	0.9997307922348414	1	1	0	0	2008-01-01	2008-12-31	0	0	0	365	False	False	False	False
NODE_0046->NODE_0047:AUS	NODE_0046	NODE_0047	AUS	1.4685320819325408e-10	1.2488007370664088e-10	1.4685320821159312e-10	Europe_other	0.9999997106965703	23	6	0	17	2011-01-01	2024-10-31	0	0	0	5052	False	False	False	False
NODE_0046->NODE_0047:BEL	NODE_0046	NODE_0047	BEL	1.437460977324185e-10	1.1981273775582015e-10	1.437460977496411e-10	Europe_other	0.9999997106915031	17	6	5	6	2014-12-20	2023-12-20	0	0	0	3287	False	False	False	False
NODE_0046->NODE_0047:CHN	NODE_0046	NODE_0047	CHN	1.1801413778009193e-10	9.836132037558019e-11	1.1801413779169996e-10	Europe_other	0.9999997106700517	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0046->NODE_0047:FRA	NODE_0046	NODE_0047	FRA	1.1022522029463358e-10	9.189156863068235e-11	1.1022522030476235e-10	Europe_other	0.999999710663582	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0046->NODE_0047:JPN	NODE_0046	NODE_0047	JPN	3.2567143134644757e-10	1.247062741198594e-09	3.2567143175258027e-10	Europe_other	0.9999997118187528	5	2	0	3	2006-01-01	2025-12-31	0	0	0	7304	False	False	False	False
NODE_0046->NODE_0143:JPN	NODE_0046	NODE_0143	JPN	0.012752512794475715	1.247062741198594e-09	0.0127525128103789	Europe_other	0.9999997118187528	1	1	0	0	2007-01-01	2007-12-31	0	0	0	364	False	False	False	False
NODE_0153->AUS__SAMN22858150:AUS	NODE_0153	AUS__SAMN22858150	AUS	0.00019298827286362563	0.9998070117271364	1.0	Unknown_other	0.5389450365982196	1	1	0	0	2012-01-01	2012-12-31	0	0	0	365	False	False	False	False
NODE_0153->AUS__SAMN45810521:AUS	NODE_0153	AUS__SAMN45810521	AUS	0.00019298827286362563	0.9998070117271364	1.0	Unknown_other	0.5389450365982196	1	1	0	0	2012-01-01	2012-01-31	0	0	0	30	False	False	False	False
NODE_0178->NODE_0179:AUS	NODE_0178	NODE_0179	AUS	4.761773851896683e-08	1.315324547267137e-06	4.761780115182957e-08	Europe_other	0.9999961740675976	46	30	0	16	2008-01-01	2024-10-31	0	0	0	6148	False	False	False	False
NODE_0178->NODE_0179:BEL	NODE_0178	NODE_0179	BEL	3.670476627297015e-08	2.2265836670036322e-07	3.6704774445595285e-08	Europe_other	0.9999950814053541	92	12	9	71	2014-01-30	2023-12-31	0	0	0	3622	False	False	False	False
NODE_0178->NODE_0179:CHN	NODE_0178	NODE_0179	CHN	7.136944150945754e-08	1.9719740929440203e-06	7.136958224842476e-08	Europe_other	0.9999968307159257	238	38	48	152	2013-01-01	2024-12-31	0	0	0	4382	False	False	False	False
NODE_0178->NODE_0179:FRA	NODE_0178	NODE_0179	FRA	3.851207528918874e-08	1.0639464783358995e-06	3.8512116264019215e-08	Europe_other	0.9999959226902229	40	2	0	38	2014-01-01	2024-12-31	0	0	0	4017	False	False	False	False
NODE_0178->NODE_0179:JPN	NODE_0178	NODE_0179	JPN	6.56223877493088e-09	1.805882171886611e-07	6.5622399599940945e-09	Europe_other	0.999995039335404	62	5	1	56	2012-01-01	2025-12-31	0	0	0	5113	False	False	False	False
NODE_0178->NODE_0737:AUS	NODE_0178	NODE_0737	AUS	0.17479924590444598	1.315324547267137e-06	0.1747994758224874	Europe_other	0.9999961740675976	1	1	0	0	2018-12-01	2018-12-31	0	0	0	30	False	False	False	False
NODE_0178->NODE_0737:CHN	NODE_0178	NODE_0737	CHN	0.3287033922934883	1.9719740929440203e-06	0.3287040404893404	Europe_other	0.9999968307159257	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0739->AUS__SAMN22858044:AUS	NODE_0739	AUS__SAMN22858044	AUS	0.11886191350715647	0.8811380864928435	1.0	Europe_other	0.8441574765613713	1	1	0	0	2008-01-01	2008-12-31	0	0	0	365	False	False	False	False
NODE_0739->AUS__SAMN22858066:AUS	NODE_0739	AUS__SAMN22858066	AUS	0.11886191350715647	0.8811380864928435	1.0	Europe_other	0.8441574765613713	1	1	0	0	2010-01-01	2010-12-31	0	0	0	364	False	False	False	False
NODE_0745->NODE_0746:AUS	NODE_0745	NODE_0746	AUS	0.24036808150949024	0.018838826620651	0.2449832790280584	Unknown_other	0.9982337422763811	1	1	0	0	2019-09-01	2019-09-30	0	0	0	29	False	False	False	False
NODE_0745->NODE_0746:BEL	NODE_0745	NODE_0746	BEL	0.03828918843504126	0.0004884456502618	0.0383078997620507	Unknown_other	0.9799068211031825	1	0	1	0	2020-04-24	2020-04-24	0	0	0	0	False	False	False	False
NODE_0826->NODE_0827:CHN	NODE_0826	NODE_0827	CHN	6.14216455318989e-11	0.9999999999385784	0.9999999997467364	AUS	0.1973803114075041	10	0	10	0	2021-10-23	2022-05-06	0	0	0	195	False	False	False	False
NODE_0826->CHN__SAMN42391112:CHN	NODE_0826	CHN__SAMN42391112	CHN	6.142164554745477e-11	0.9999999999385784	1.0	AUS	0.1973803114075041	1	0	1	0	2021-12-09	2021-12-09	0	0	0	0	False	False	False	False
NODE_0837->CHN__SAMN42391090:CHN	NODE_0837	CHN__SAMN42391090	CHN	2.3087076694849884e-10	0.9999999997691292	1.0	AUS	0.19738031140750412	1	0	1	0	2021-11-21	2021-11-21	0	0	0	0	False	False	False	False
NODE_0837->NODE_0838:CHN	NODE_0837	NODE_0838	CHN	2.3086846452905727e-10	0.9999999997691292	0.9999900272370036	AUS	0.19738031140750412	2	0	2	0	2022-05-21	2022-08-09	0	0	0	80	False	False	False	False
NODE_0043->AUS__SAMN18200432:AUS	NODE_0043	AUS__SAMN18200432	AUS	0.9998102930279253	0.0001897069720746	1.0	Europe_other	0.9997320199703232	1	1	0	0	2008-01-01	2008-12-31	0	0	0	365	True	False	False	False
NODE_0047->NODE_0048:AUS	NODE_0047	NODE_0048	AUS	2.0273633817855075e-09	1.4685320821159312e-10	2.027363382083232e-09	Europe_other	0.9999988370382954	23	6	0	17	2011-01-01	2024-10-31	0	0	0	5052	False	False	False	False
NODE_0047->NODE_0048:BEL	NODE_0047	NODE_0048	BEL	1.9904143961432507e-09	1.437460977496411e-10	1.990414396429365e-09	Europe_other	0.9999988370351883	17	6	5	6	2014-12-20	2023-12-20	0	0	0	3287	False	False	False	False
NODE_0047->NODE_0048:CHN	NODE_0047	NODE_0048	CHN	1.6341199397376378e-09	1.1801413779169996e-10	1.6341199399304871e-09	Europe_other	0.9999988370094565	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0047->NODE_0048:FRA	NODE_0047	NODE_0048	FRA	1.5262140992121995e-09	1.1022522030476235e-10	1.526214099380427e-09	Europe_other	0.9999988370016676	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0047->NODE_0048:JPN	NODE_0047	NODE_0048	JPN	2.018486290573485e-09	3.2567143175258027e-10	2.0184862912308484e-09	Europe_other	0.9999988372171136	3	0	0	3	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0047->NODE_0133:JPN	NODE_0047	NODE_0133	JPN	9.954394999479499e-06	3.2567143175258027e-10	9.95439500272136e-06	Europe_other	0.9999988372171136	2	2	0	0	2006-01-01	2008-12-31	0	0	0	1095	False	False	False	False
NODE_0143->JPN__SAMEA41239918:JPN	NODE_0143	JPN__SAMEA41239918	JPN	0.9872474871896211	0.0127525128103789	1.0	Europe_other	0.9891785338317278	1	1	0	0	2007-01-01	2007-12-31	0	0	0	364	True	False	False	False
NODE_0179->NODE_0180:AUS	NODE_0179	NODE_0180	AUS	3.2944684843035336e-08	4.761780115182957e-08	3.294468641178886e-08	Europe_other	0.9999996801208075	46	30	0	16	2008-01-01	2024-10-31	0	0	0	6148	False	False	False	False
NODE_0179->NODE_0180:BEL	NODE_0179	NODE_0180	BEL	4.324710196338837e-08	3.6704774445595285e-08	4.3247103550763546e-08	Europe_other	0.9999996692077839	92	12	9	71	2014-01-30	2023-12-31	0	0	0	3622	False	False	False	False
NODE_0179->NODE_0180:CHN	NODE_0179	NODE_0180	CHN	4.852556588169512e-08	7.136958224842476e-08	4.852556934494474e-08	Europe_other	0.9999997038725827	238	38	48	152	2013-01-01	2024-12-31	0	0	0	4382	False	False	False	False
NODE_0179->NODE_0180:FRA	NODE_0179	NODE_0180	FRA	2.657480848691038e-08	3.8512116264019215e-08	2.6574809510362533e-08	Europe_other	0.9999996710151252	40	2	0	38	2014-01-01	2024-12-31	0	0	0	4017	False	False	False	False
NODE_0179->NODE_0180:JPN	NODE_0179	NODE_0180	JPN	5.50061292642211e-09	6.5622399599940945e-09	5.500612962518452e-09	Europe_other	0.9999996390652592	62	5	1	56	2012-01-01	2025-12-31	0	0	0	5113	False	False	False	False
NODE_0737->CHN__SAMN50151960:CHN	NODE_0737	CHN__SAMN50151960	CHN	0.6712959595106596	0.3287040404893404	1.0	Europe_other	0.6545582428293681	1	1	0	0	2019-01-01	2019-12-31	0	0	0	364	False	False	False	False
NODE_0737->AUS__SAMN45810526:AUS	NODE_0737	AUS__SAMN45810526	AUS	0.8252005241775127	0.1747994758224874	1.0	Europe_other	0.5324794286985088	1	1	0	0	2018-12-01	2018-12-31	0	0	0	30	False	False	False	False
NODE_0746->BEL__SAMEA117989523:BEL	NODE_0746	BEL__SAMEA117989523	BEL	0.9616921002379493	0.0383078997620507	1.0	Unknown_other	0.7274100124338748	1	0	1	0	2020-04-24	2020-04-24	0	0	0	0	True	False	False	False
NODE_0746->AUS__SAMN45810506:AUS	NODE_0746	AUS__SAMN45810506	AUS	0.7550167209719416	0.2449832790280584	1.0	Unknown_other	0.9265284372657527	1	1	0	0	2019-09-01	2019-09-30	0	0	0	29	False	False	False	False
NODE_0827->NODE_0828:CHN	NODE_0827	NODE_0828	CHN	2.532636322723373e-10	0.9999999997467364	0.9999999999370476	AUS	0.19738031140750412	9	0	9	0	2021-11-13	2022-05-06	0	0	0	174	False	False	False	False
NODE_0827->CHN__SAMN42391111:CHN	NODE_0827	CHN__SAMN42391111	CHN	2.5326363228828086e-10	0.9999999997467364	1.0	AUS	0.19738031140750412	1	0	1	0	2021-10-23	2021-10-23	0	0	0	0	False	False	False	False
NODE_0838->CHN__SAMN42391094:CHN	NODE_0838	CHN__SAMN42391094	CHN	9.972762996413032e-06	0.9999900272370036	1.0	AUS	0.19738031140750373	1	0	1	0	2022-08-09	2022-08-09	0	0	0	0	False	False	False	False
NODE_0838->CHN__SAMN42391127:CHN	NODE_0838	CHN__SAMN42391127	CHN	9.972762996413032e-06	0.9999900272370036	1.0	AUS	0.19738031140750373	1	0	1	0	2022-05-21	2022-05-21	0	0	0	0	False	False	False	False
NODE_0048->NODE_0049:AUS	NODE_0048	NODE_0049	AUS	2.523142416270194e-07	2.027363382083232e-09	2.523142421385521e-07	Europe_other	0.9999987329873348	23	6	0	17	2011-01-01	2024-10-31	0	0	0	5052	False	False	False	False
NODE_0048->NODE_0049:BEL	NODE_0048	NODE_0049	BEL	2.477596801931816e-07	1.990414396429365e-09	2.47759680686326e-07	Europe_other	0.9999987329503858	17	6	5	6	2014-12-20	2023-12-20	0	0	0	3287	False	False	False	False
NODE_0048->NODE_0049:CHN	NODE_0048	NODE_0049	CHN	2.0340865313487354e-07	1.6341199399304871e-09	2.034086534672677e-07	Europe_other	0.9999987325940918	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0048->NODE_0049:FRA	NODE_0048	NODE_0049	FRA	1.8997658058133533e-07	1.526214099380427e-09	1.8997658087128026e-07	Europe_other	0.9999987324861861	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0048->NODE_0049:JPN	NODE_0048	NODE_0049	JPN	6.49768866800988e-07	2.0184862912308484e-09	6.497688681125375e-07	Europe_other	0.9999987329784576	3	0	0	3	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0133->NODE_0134:JPN	NODE_0133	NODE_0134	JPN	1.1964619283531708e-05	9.95439500272136e-06	1.19647383852637e-05	Europe_other	0.9522111107861579	2	2	0	0	2006-01-01	2008-12-31	0	0	0	1095	False	False	False	False
NODE_0180->NODE_0181:AUS	NODE_0180	NODE_0181	AUS	1.7103401379742238e-08	3.294468641178886e-08	1.7103401943208453e-08	Europe_other	0.9999996698042778	46	30	0	16	2008-01-01	2024-10-31	0	0	0	6148	False	False	False	False
NODE_0180->NODE_0181:BEL	NODE_0180	NODE_0181	BEL	4.8658691350203254e-08	4.3247103550763546e-08	4.865869345455081e-08	Europe_other	0.9999996801066919	92	12	9	71	2014-01-30	2023-12-31	0	0	0	3622	False	False	False	False
NODE_0180->NODE_0181:CHN	NODE_0180	NODE_0181	CHN	2.4779163973899585e-08	4.852556934494474e-08	2.4779165176322682e-08	Europe_other	0.9999996853851563	238	38	48	152	2013-01-01	2024-12-31	0	0	0	4382	False	False	False	False
NODE_0180->NODE_0181:FRA	NODE_0180	NODE_0181	FRA	1.3761120897823875e-08	2.6574809510362533e-08	1.3761121263523051e-08	Europe_other	0.9999996634344027	40	2	0	38	2014-01-01	2024-12-31	0	0	0	4017	False	False	False	False
NODE_0180->NODE_0181:JPN	NODE_0180	NODE_0181	JPN	3.32189660447662e-09	5.500612962518452e-09	3.3218966227490877e-09	Europe_other	0.9999996423602132	62	5	1	56	2012-01-01	2025-12-31	0	0	0	5113	False	False	False	False
NODE_0828->NODE_0829:CHN	NODE_0828	NODE_0829	CHN	6.295216158364184e-11	0.9999999999370476	0.9999958783131488	AUS	0.19738031140750414	2	0	2	0	2021-11-13	2021-12-10	0	0	0	27	False	False	False	False
NODE_0828->NODE_0830:CHN	NODE_0828	NODE_0830	CHN	6.295242104597246e-11	0.9999999999370476	0.9999999998755332	AUS	0.19738031140750414	7	0	7	0	2021-12-20	2022-05-06	0	0	0	137	False	False	False	False
NODE_0049->NODE_0050:AUS	NODE_0049	NODE_0050	AUS	2.264956624193586e-06	2.523142421385521e-07	2.2649571956745446e-06	Europe_other	0.9999984108120964	23	6	0	17	2011-01-01	2024-10-31	0	0	0	5052	False	False	False	False
NODE_0049->NODE_0050:BEL	NODE_0049	NODE_0050	BEL	2.22407347383511e-06	2.47759680686326e-07	2.22407402487098e-06	Europe_other	0.999998406257541	17	6	5	6	2014-12-20	2023-12-20	0	0	0	3287	False	False	False	False
NODE_0049->NODE_0050:CHN	NODE_0049	NODE_0050	CHN	1.8259444962112028e-06	2.034086534672677e-07	1.8259448676241896e-06	Europe_other	0.9999983619065755	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0049->NODE_0050:FRA	NODE_0049	NODE_0050	FRA	1.7053684347028653e-06	1.8997658087128026e-07	1.7053687586829912e-06	Europe_other	0.9999983484745224	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0049->NODE_0050:JPN	NODE_0049	NODE_0050	JPN	6.611938115377341e-06	6.497688681125375e-07	6.611942411611678e-06	Europe_other	0.999998808266349	3	0	0	3	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0134->NODE_0135:JPN	NODE_0134	NODE_0135	JPN	1.617925415305478e-05	1.19647383852637e-05	1.617944773591416e-05	Europe_other	0.9265480891640383	2	2	0	0	2006-01-01	2008-12-31	0	0	0	1095	False	False	False	False
NODE_0181->NODE_0182:AUS	NODE_0181	NODE_0182	AUS	3.787195606381872e-11	1.7103401943208453e-08	3.7871956711558016e-11	Europe_other	0.9999998055327801	46	30	0	16	2008-01-01	2024-10-31	0	0	0	6148	False	False	False	False
NODE_0181->NODE_0182:BEL	NODE_0181	NODE_0182	BEL	9.160380381121652e-11	4.865869345455081e-08	9.160380826853814e-11	Europe_other	0.9999998370880672	91	11	9	71	2014-07-30	2023-12-31	0	0	0	3441	False	False	False	False
NODE_0181->NODE_0182:CHN	NODE_0181	NODE_0182	CHN	5.5772625043671054e-11	2.4779165176322682e-08	5.5772626425670176e-11	Europe_other	0.999999813208542	238	38	48	152	2013-01-01	2024-12-31	0	0	0	4382	False	False	False	False
NODE_0181->NODE_0182:FRA	NODE_0181	NODE_0182	FRA	2.6457870001762602e-11	1.3761121263523051e-08	2.6457870365852563e-11	Europe_other	0.9999998021905	40	2	0	38	2014-01-01	2024-12-31	0	0	0	4017	False	False	False	False
NODE_0181->NODE_0182:JPN	NODE_0181	NODE_0182	JPN	7.71660344982234e-12	3.3218966227490877e-09	7.716603475456098e-12	Europe_other	0.9999997917512775	62	5	1	56	2012-01-01	2025-12-31	0	0	0	5113	False	False	False	False
NODE_0181->BEL__SAMEA117989203:BEL	NODE_0181	BEL__SAMEA117989203	BEL	0.9999999513413066	4.865869345455081e-08	1.0	Europe_other	0.9999998370880672	1	1	0	0	2014-01-30	2014-01-30	0	0	0	0	True	False	False	False
NODE_0829->CHN__SAMN42391089:CHN	NODE_0829	CHN__SAMN42391089	CHN	4.121686851155104e-06	0.9999958783131488	1.0	AUS	0.19738031140750367	1	0	1	0	2021-11-13	2021-11-13	0	0	0	0	False	False	False	False
NODE_0829->CHN__SAMN42391114:CHN	NODE_0829	CHN__SAMN42391114	CHN	4.121686851155104e-06	0.9999958783131488	1.0	AUS	0.19738031140750367	1	0	1	0	2021-12-10	2021-12-10	0	0	0	0	False	False	False	False
NODE_0830->NODE_0831:CHN	NODE_0830	NODE_0831	CHN	1.2446677020025176e-10	0.9999999998755332	0.999999999810655	AUS	0.19738031140750414	6	0	6	0	2021-12-20	2022-05-06	0	0	0	137	False	False	False	False
NODE_0830->CHN__SAMN42391123:CHN	NODE_0830	CHN__SAMN42391123	CHN	1.244667702238189e-10	0.9999999998755332	1.0	AUS	0.19738031140750414	1	0	1	0	2022-04-21	2022-04-21	0	0	0	0	False	False	False	False
NODE_0050->NODE_0051:AUS	NODE_0050	NODE_0051	AUS	1.946248737540345e-09	2.2649571956745446e-06	1.946253145720412e-09	Europe_other	0.9999849938801901	23	6	0	17	2011-01-01	2024-10-31	0	0	0	5052	False	False	False	False
NODE_0050->NODE_0051:BEL	NODE_0050	NODE_0051	BEL	1.9732440039775337e-09	2.22407402487098e-06	1.973248392628028e-09	Europe_other	0.999984952997542	17	6	5	6	2014-12-20	2023-12-20	0	0	0	3287	False	False	False	False
NODE_0050->NODE_0051:CHN	NODE_0050	NODE_0051	CHN	1.5690017631584052e-09	1.8259448676241896e-06	1.5690046280743531e-09	Europe_other	0.9999845548736483	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0050->NODE_0051:FRA	NODE_0050	NODE_0051	FRA	1.4654055882079984e-09	1.7053687586829912e-06	1.465408087269169e-09	Europe_other	0.9999844342991961	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0050->NODE_0051:JPN	NODE_0050	NODE_0051	JPN	2.477566088260454e-09	6.611942411611678e-06	2.4775824698930647e-09	Europe_other	0.9999893408289164	2	0	0	2	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0050->JPN__SAMD01797761:JPN	NODE_0050	JPN__SAMD01797761	JPN	0.9999933880575884	6.611942411611678e-06	1.0	Europe_other	0.9999893408289164	1	0	0	1	2025-03-01	2025-03-31	1	1	1	30	True	True	True	False
NODE_0135->NODE_0136:JPN	NODE_0135	NODE_0136	JPN	0.0004489554696749156	1.617944773591416e-05	0.000448962733644	Europe_other	0.9263702913765038	2	2	0	0	2006-01-01	2008-12-31	0	0	0	1095	False	False	False	False
NODE_0182->NODE_0183:AUS	NODE_0182	NODE_0183	AUS	1.0109322770662865e-10	3.7871956711558016e-11	1.0109322771045724e-10	Europe_other	0.9999999996213123	46	30	0	16	2008-01-01	2024-10-31	0	0	0	6148	False	False	False	False
NODE_0182->NODE_0183:BEL	NODE_0182	NODE_0183	BEL	4.489367424538934e-12	9.160380826853814e-11	4.489367424950177e-12	Europe_other	0.9999999996750442	91	11	9	71	2014-07-30	2023-12-31	0	0	0	3441	False	False	False	False
NODE_0182->NODE_0183:CHN	NODE_0182	NODE_0183	CHN	1.0507398112277958e-10	5.5772626425670176e-11	1.0507398112863983e-10	Europe_other	0.9999999996392129	238	38	48	152	2013-01-01	2024-12-31	0	0	0	4382	False	False	False	False
NODE_0182->NODE_0183:FRA	NODE_0182	NODE_0183	FRA	3.1763309052405815e-12	2.6457870365852563e-11	3.1763309053246203e-12	Europe_other	0.9999999996098982	40	2	0	38	2014-01-01	2024-12-31	0	0	0	4017	False	False	False	False
NODE_0182->NODE_0183:JPN	NODE_0182	NODE_0183	JPN	4.144499623429791e-11	7.716603475456098e-12	4.1444996234617725e-11	Europe_other	0.9999999995911568	62	5	1	56	2012-01-01	2025-12-31	0	0	0	5113	False	False	False	False
NODE_0831->CHN__SAMN42391096:CHN	NODE_0831	CHN__SAMN42391096	CHN	1.8934498413614165e-10	0.999999999810655	1.0	AUS	0.19738031140750412	1	0	1	0	2021-12-20	2021-12-20	0	0	0	0	False	False	False	False
NODE_0831->NODE_0832:CHN	NODE_0831	NODE_0832	CHN	1.8934498411259396e-10	0.999999999810655	0.999999999875636	AUS	0.19738031140750412	5	0	5	0	2021-12-30	2022-05-06	0	0	0	127	False	False	False	False
NODE_0051->NODE_0052:AUS	NODE_0051	NODE_0052	AUS	3.0495943410634714e-11	1.946253145720412e-09	3.049594346998754e-11	Europe_other	0.9999999902469189	23	6	0	17	2011-01-01	2024-10-31	0	0	0	5052	False	False	False	False
NODE_0051->NODE_0052:BEL	NODE_0051	NODE_0052	BEL	1.1185816236998278e-10	1.973248392628028e-09	1.1185816259070671e-10	Europe_other	0.9999999902739142	17	6	5	6	2014-12-20	2023-12-20	0	0	0	3287	False	False	False	False
NODE_0051->NODE_0052:CHN	NODE_0051	NODE_0052	CHN	2.4571804281556648e-11	1.5690046280743531e-09	2.457180432010992e-11	Europe_other	0.9999999898696703	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0051->NODE_0052:FRA	NODE_0051	NODE_0052	FRA	2.296574395153969e-11	1.465408087269169e-09	2.296574398519388e-11	Europe_other	0.9999999897660738	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0051->NODE_0052:JPN	NODE_0051	NODE_0052	JPN	3.6190499663954035e-11	2.4775824698930647e-09	3.6190499753618985e-11	Europe_other	0.9999999907782483	2	0	0	2	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0136->NODE_0137:JPN	NODE_0136	NODE_0137	JPN	0.12468959121715859	0.000448962733644	0.1247455973415511	Europe_other	0.907860796407356	2	2	0	0	2006-01-01	2008-12-31	0	0	0	1095	False	False	False	False
NODE_0183->NODE_0184:AUS	NODE_0183	NODE_0184	AUS	1.4689928644407596e-10	1.0109322771045724e-10	1.468992864589265e-10	Europe_other	0.9999999996387865	32	16	0	16	2008-01-01	2024-10-31	0	0	0	6148	False	False	False	False
NODE_0183->NODE_0184:BEL	NODE_0183	NODE_0184	BEL	1.2207419375617146e-10	4.489367424950177e-12	1.220741937567195e-10	Europe_other	0.9999999995421827	85	6	8	71	2014-07-30	2023-12-31	0	0	0	3441	False	False	False	False
NODE_0183->NODE_0184:CHN	NODE_0183	NODE_0184	CHN	1.606088811953966e-08	1.0507398112863983e-10	1.606088812122724e-08	Europe_other	0.9999999996427673	235	35	48	152	2015-01-01	2024-12-31	0	0	0	3652	False	False	False	False
NODE_0183->NODE_0184:FRA	NODE_0183	NODE_0184	FRA	9.648488535333412e-11	3.1763309053246203e-12	9.648488535364059e-11	Europe_other	0.9999999995408697	40	2	0	38	2014-01-01	2024-12-31	0	0	0	4017	False	False	False	False
NODE_0183->NODE_0184:JPN	NODE_0183	NODE_0184	JPN	1.1612109615147831e-10	4.1444996234617725e-11	1.1612109615629095e-10	Europe_other	0.9999999995791384	56	0	0	56	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0183->NODE_0679:AUS	NODE_0183	NODE_0679	AUS	0.0009214307402185495	1.0109322771045724e-10	0.0009214307403117	Europe_other	0.9999999996387865	14	14	0	0	2012-01-01	2018-07-31	0	0	0	2403	False	False	False	False
