country_iso3	model_month	lineage	mean	median	lower_95	upper_95
AUS	2022-07-01	L1_02.05	0.409789265419985	0.408180273963602	0.240232789581573	0.595104909863053
AUS	2022-07-01	L1_02.06	0.405066838874072	0.410407916280353	0.197984414168065	0.580424459010099
AUS	2022-07-01	L1_02.07	0.00967515455439588	0.00725015151070646	0.000203374260120649	0.0356560382963645
AUS	2022-07-01	Other	0.0683392550708053	0.0623298018833189	0.0218179040346172	0.145294315794216
AUS	2022-08-01	L1_01.02	0.10899379044142	0.101701582601686	0.0364123888682571	0.225675851782953
AUS	2022-08-01	L1_02.05	0.412405261247323	0.411065384315585	0.239456934714414	0.599738292450941
AUS	2022-08-01	L1_02.06	0.400087184212643	0.405194827799919	0.191479857681459	0.578160828242587
AUS	2022-08-01	L1_02.07	0.0106700238448749	0.0080564886552685	0.000228796398867811	0.0390076246453564
AUS	2022-08-01	Other	0.0678437402537388	0.0616435279835291	0.0213732907549925	0.144559810311023
AUS	2022-09-01	L1_01.02	0.11087061705005	0.10340114767332	0.0365089873400455	0.230784034543167
AUS	2022-09-01	L1_02.05	0.414931460031135	0.413703665669142	0.239503381105237	0.604633780507583
AUS	2022-09-01	L1_02.06	0.39509204377695	0.400210466355759	0.184988480717972	0.575612129652635
AUS	2022-09-01	L1_02.07	0.0117658634969431	0.00897051197928702	0.000248448743798626	0.0428323938742732
AUS	2022-09-01	Other	0.0673400156449213	0.0610713768999316	0.0209055043143947	0.144838837661793
AUS	2022-10-01	L1_01.02	0.112758077649786	0.104838961288754	0.0368707090175397	0.236380584876949
AUS	2022-10-01	L1_02.05	0.417361778998729	0.416145967711142	0.239117094437348	0.609671993881949
AUS	2022-10-01	L1_02.06	0.390079906102897	0.395068131423126	0.177829806816343	0.573708505386841
AUS	2022-10-01	L1_02.07	0.0129725968976129	0.00992488639768716	0.000279740802655043	0.0463185261959927
AUS	2022-10-01	Other	0.0668276403509748	0.0605304363670854	0.0204212798221496	0.145229812771618
AUS	2022-11-01	L1_01.02	0.114654062019197	0.106140796592902	0.0367662505638831	0.241522870323511
AUS	2022-11-01	L1_02.05	0.419689726381087	0.418405639637066	0.238121099170058	0.614551984030806
AUS	2022-11-01	L1_02.06	0.385049036974403	0.390013702013113	0.172079292951101	0.569815721427308
AUS	2022-11-01	L1_02.07	0.0143010478171641	0.0110236835091099	0.000304439235540299	0.050311296023094
AUS	2022-11-01	Other	0.0663061268081493	0.0599783412110984	0.0200661138928699	0.146095921410164
AUS	2022-12-01	L1_01.02	0.116556218565422	0.107735138413895	0.037007662723247	0.246954746280754
AUS	2022-12-01	L1_02.05	0.421908367737858	0.420974016555212	0.236983896686208	0.620718324341766
AUS	2022-12-01	L1_02.06	0.379997471187931	0.384341298303999	0.166248374583668	0.567163377832289
AUS	2022-12-01	L1_02.07	0.0157630050169484	0.0122165355348588	0.000339097379542106	0.0550462299945404
AUS	2022-12-01	Other	0.06577493749184	0.0593037473610632	0.019602153767135	0.146298263104879
AUS	2023-01-01	L1_01.02	0.118461933906774	0.109701432860994	0.0371466794648437	0.253196569518228
AUS	2023-01-01	L1_02.05	0.424010291593894	0.423235005309363	0.2357916756355	0.626066154359741
AUS	2023-01-01	L1_02.06	0.374923005419498	0.378924816331533	0.160765243476503	0.565675737612793
AUS	2023-01-01	L1_02.07	0.0173712874235379	0.0135643874668394	0.000376114388541541	0.0598613497852363
AUS	2023-01-01	Other	0.0652334816562954	0.0588099770543972	0.0191720329607797	0.146419716657247
AUS	2023-02-01	L1_01.02	0.120368311630409	0.111385999665527	0.0374335050678369	0.258913711905546
AUS	2023-02-01	L1_02.05	0.425987574787389	0.425215813416	0.234526838091444	0.629661759803265
AUS	2023-02-01	L1_02.06	0.369823192467393	0.373719209608335	0.155541730867194	0.562446239509544
AUS	2023-02-01	L1_02.07	0.0191398088655367	0.0150499576687904	0.000425245669221239	0.065267546572634
AUS	2023-02-01	Other	0.0646811122492721	0.0581716968248994	0.0185227530443694	0.146594639413441
AUS	2023-03-01	L1_01.02	0.122272150415367	0.112843287610051	0.0374514271254993	0.263627096148542
AUS	2023-03-01	L1_02.05	0.427831748204872	0.427226861064169	0.233534349992443	0.63543121260144
AUS	2023-03-01	L1_02.06	0.364695337331006	0.368326719671059	0.149940019691713	0.55895886243307
AUS	2023-03-01	L1_02.07	0.0210836409681313	0.0166331817001134	0.000480966579470062	0.070710302936659
AUS	2023-03-01	Other	0.0641171230806239	0.0575196213793591	0.0180513646126437	0.14582048818873
AUS	2023-04-01	L1_01.02	0.124169921768403	0.114747328562812	0.0371901999398706	0.268950554552878
AUS	2023-04-01	L1_02.05	0.429533763799325	0.428586146705046	0.231291549059618	0.639426430975361
AUS	2023-04-01	L1_02.06	0.359536495693341	0.362630819302088	0.144785356356146	0.556573923112305
AUS	2023-04-01	L1_02.07	0.0232190724228416	0.0183428302794386	0.000543553799645523	0.0769244353361877
AUS	2023-04-01	Other	0.0635407463160891	0.0568043059171452	0.0176702068854202	0.145659807384036
AUS	2023-05-01	L1_01.02	0.126057747782864	0.116377844431949	0.0372588857049108	0.274344924355959
AUS	2023-05-01	L1_02.05	0.431083963756797	0.43022092805174	0.229560644116651	0.643460186066403
AUS	2023-05-01	L1_02.06	0.354343475292844	0.357001211086035	0.139747853935418	0.554701078397125
AUS	2023-05-01	L1_02.07	0.0255636626382658	0.0203687396848895	0.000614575020812574	0.08440251569065
AUS	2023-05-01	Other	0.0629511505292302	0.056145435200796	0.017430461335533	0.146062753335748
AUS	2023-06-01	L1_01.02	0.12793137931167	0.118070426879784	0.0372875294478227	0.280062832455143
AUS	2023-06-01	L1_02.05	0.43247205322513	0.432029592534431	0.227617798925216	0.64689807084871
AUS	2023-06-01	L1_02.06	0.349112840998028	0.351491053655025	0.13305003304894	0.551636013675125
AUS	2023-06-01	L1_02.07	0.0281362870949102	0.022567998269175	0.00069432755944301	0.0920882905310783
AUS	2023-06-01	Other	0.0623474393702615	0.0555292050607724	0.0168448887056117	0.145487367746781
AUS	2023-07-01	L1_01.02	0.129786175166828	0.11953266635733	0.0371779134767031	0.286042584039242
