genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note
FRA::SAMEA115874210	SAMEA115874210	SAMEA115874210		ERR13476619	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			MR-MT28-PG1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG1	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874211	SAMEA115874211	SAMEA115874211		ERR13476620	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874212	SAMEA115874212	SAMEA115874212		ERR13476621	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			Europe sublineage 1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874213	SAMEA115874213	SAMEA115874213		ERR13476622	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP1	fim3-4	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874214	SAMEA115874214	SAMEA115874214		ERR13476623	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874215	SAMEA115874215	SAMEA115874215		ERR13476624	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			Europe sublineage 2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 2	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874216	SAMEA115874216	SAMEA115874216		ERR13476625	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP1	fim3-26	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874217	SAMEA115874217	SAMEA115874217		ERR13476626	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			MS-MT28	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874218	SAMEA115874218	SAMEA115874218		ERR13476627	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874219	SAMEA115874219	SAMEA115874219		ERR13476628	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874220	SAMEA115874220	SAMEA115874220		ERR13476629	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			Europe sublineage 1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874221	SAMEA115874221	SAMEA115874221		ERR13476630	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874222	SAMEA115874222	SAMEA115874222		ERR13476631	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP1	fim3-26	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874223	SAMEA115874223	SAMEA115874223		ERR13476632	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			MS-MT28	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874224	SAMEA115874224	SAMEA115874224		ERR13476633	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874225	SAMEA115874225	SAMEA115874225		ERR13476634	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874226	SAMEA115874226	SAMEA115874226		ERR13476635	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP1	fim3-26	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874227	SAMEA115874227	SAMEA115874227		ERR13476636	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874228	SAMEA115874228	SAMEA115874228		ERR13476637	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			Europe sublineage 1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874229	SAMEA115874229	SAMEA115874229		ERR13476638	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874230	SAMEA115874230	SAMEA115874230		ERR13476639	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			Europe sublineage 1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874231	SAMEA115874231	SAMEA115874231		ERR13476640	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP1	fim3-26	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874232	SAMEA115874232	SAMEA115874232		ERR13476641	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			MS-MT28	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874233	SAMEA115874233	SAMEA115874233		ERR13476642	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874234	SAMEA115874234	SAMEA115874234		ERR13476643	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			Europe sublineage 1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874235	SAMEA115874235	SAMEA115874235		ERR13476644	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874236	SAMEA115874236	SAMEA115874236		ERR13476645	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874237	SAMEA115874237	SAMEA115874237		ERR13476646	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874238	SAMEA115874238	SAMEA115874238		ERR13476647	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			MS-MT28	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874239	SAMEA115874239	SAMEA115874239		ERR13476648	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874240	SAMEA115874240	SAMEA115874240		ERR13476649	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874241	SAMEA115874241	SAMEA115874241		ERR13476650	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			Europe sublineage 1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874242	SAMEA115874242	SAMEA115874242		ERR13476651	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874243	SAMEA115874243	SAMEA115874243		ERR13476652	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP1	fim3-26	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874244	SAMEA115874244	SAMEA115874244		ERR13476653	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874245	SAMEA115874245	SAMEA115874245		ERR13476654	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			Europe sublineage 1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874246	SAMEA115874246	SAMEA115874246		ERR13476655	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874247	SAMEA115874247	SAMEA115874247		ERR13476656	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874248	SAMEA115874248	SAMEA115874248		ERR13476657	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
FRA::SAMEA115874249	SAMEA115874249	SAMEA115874249		ERR13476658	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67
JPN::SAMEA41188168	SAMEA41188168	SAMEA41188168		ERR1775137	JPN	Japan	1994	1994-01-01	1994-12-31	1994			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41190418	SAMEA41190418	SAMEA41190418		ERR1775140	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41196418	SAMEA41196418	SAMEA41196418		ERR1775148	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41203168	SAMEA41203168	SAMEA41203168		ERR1775157	JPN	Japan	1996	1996-01-01	1996-12-31	1996			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41206168	SAMEA41206168	SAMEA41206168		ERR1775161	JPN	Japan	1996	1996-01-01	1996-12-31	1996			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41207668	SAMEA41207668	SAMEA41207668		ERR1775163	JPN	Japan	1996	1996-01-01	1996-12-31	1996			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41212168	SAMEA41212168	SAMEA41212168		ERR1775169	JPN	Japan	2002	2002-01-01	2002-12-31	2002			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41215168	SAMEA41215168	SAMEA41215168		ERR1775173	JPN	Japan	1995	1995-01-01	1995-12-31	1995			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41218168	SAMEA41218168	SAMEA41218168		ERR1775177	JPN	Japan	2003	2003-01-01	2003-12-31	2003			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP8	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41223418	SAMEA41223418	SAMEA41223418		ERR1775184	JPN	Japan	2004	2004-01-01	2004-12-31	2004			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41225668	SAMEA41225668	SAMEA41225668		ERR1775187	JPN	Japan	1992	1992-01-01	1992-12-31	1992			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41227918	SAMEA41227918	SAMEA41227918		ERR1775190	JPN	Japan	2005	2005-01-01	2005-12-31	2005			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41228668	SAMEA41228668	SAMEA41228668		ERR1775191	JPN	Japan	2005	2005-01-01	2005-12-31	2005			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41229418	SAMEA41229418	SAMEA41229418		ERR1775192	JPN	Japan	2005	2005-01-01	2005-12-31	2005			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41235418	SAMEA41235418	SAMEA41235418		ERR1775200	JPN	Japan	2006	2006-01-01	2006-12-31	2006			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41236168	SAMEA41236168	SAMEA41236168		ERR1775201	JPN	Japan	2007	2007-01-01	2007-12-31	2007			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41242168	SAMEA41242168	SAMEA41242168		ERR1775209	JPN	Japan	2008	2008-01-01	2008-12-31	2008			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41242918	SAMEA41242918	SAMEA41242918		ERR1775210	JPN	Japan	2007	2007-01-01	2007-12-31	2007			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41245918	SAMEA41245918	SAMEA41245918		ERR1775214	JPN	Japan	2009	2009-01-01	2009-12-31	2009			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
