tree_sample_id	genome_record_id	country_iso3	country_name	collection_lower	collection_upper	collection_upper_effective	temporal_consistency_status	date_resolution	year	month	project_id	run_accession	biosample_accession	assembly_accession	sequence_acquisition	primary_model_lineage_id	display_lineage	epidemic_period	public_date	public_date_source	ena_first_public_date	assembly_release_date	public_route	subnational_location	location_source	location_resolution	nas_snapshot_record_id	lag_from_collection_lower_days	lag_from_collection_upper_days	lag_min_days	lag_max_days	first_post2022_month_above_2019_max	post2022_peak_month	public_lead_to_2019max_threshold_days	public_lead_to_post2022_peak_days	collection_lead_to_2019max_threshold_days	collection_lead_to_post2022_peak_days
BEL__SAMEA117989584	BEL::SAMEA117989584	BEL	Belgium	2023-10-31	2023-10-31	2023-10-31	ok	day	2023	10	PRJEB88325	ERR14837980	SAMEA117989584		ena_fastq_download	L1_01.02	Comparator genomic lineage A	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		527	527	527	527						
BEL__SAMEA117989585	BEL::SAMEA117989585	BEL	Belgium	2023-10-30	2023-10-30	2023-10-30	ok	day	2023	10	PRJEB88325	ERR14837981	SAMEA117989585		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		528	528	528	528						
BEL__SAMEA117989586	BEL::SAMEA117989586	BEL	Belgium	2023-11-06	2023-11-06	2023-11-06	ok	day	2023	11	PRJEB88325	ERR14837982	SAMEA117989586		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		521	521	521	521						
BEL__SAMEA117989587	BEL::SAMEA117989587	BEL	Belgium	2023-11-08	2023-11-08	2023-11-08	ok	day	2023	11	PRJEB88325	ERR14837983	SAMEA117989587		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		519	519	519	519						
BEL__SAMEA117989588	BEL::SAMEA117989588	BEL	Belgium	2023-11-13	2023-11-13	2023-11-13	ok	day	2023	11	PRJEB88325	ERR14837984	SAMEA117989588		ena_fastq_download	L1_02.05	Comparator genomic lineage B	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		514	514	514	514						
BEL__SAMEA117989589	BEL::SAMEA117989589	BEL	Belgium	2023-11-14	2023-11-14	2023-11-14	ok	day	2023	11	PRJEB88325	ERR14837985	SAMEA117989589		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		513	513	513	513						
BEL__SAMEA117989590	BEL::SAMEA117989590	BEL	Belgium	2023-11-14	2023-11-14	2023-11-14	ok	day	2023	11	PRJEB88325	ERR14837986	SAMEA117989590		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		513	513	513	513						
BEL__SAMEA117989592	BEL::SAMEA117989592	BEL	Belgium	2023-11-16	2023-11-16	2023-11-16	ok	day	2023	11	PRJEB88325	ERR14837988	SAMEA117989592		ena_fastq_download	L1_02.05	Comparator genomic lineage B	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		511	511	511	511						
BEL__SAMEA117989593	BEL::SAMEA117989593	BEL	Belgium	2023-11-20	2023-11-20	2023-11-20	ok	day	2023	11	PRJEB88325	ERR14837989	SAMEA117989593		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		507	507	507	507						
BEL__SAMEA117989594	BEL::SAMEA117989594	BEL	Belgium	2023-11-27	2023-11-27	2023-11-27	ok	day	2023	11	PRJEB88325	ERR14837990	SAMEA117989594		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		500	500	500	500						
BEL__SAMEA117989595	BEL::SAMEA117989595	BEL	Belgium	2023-11-27	2023-11-27	2023-11-27	ok	day	2023	11	PRJEB88325	ERR14837991	SAMEA117989595		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		500	500	500	500						
BEL__SAMEA117989596	BEL::SAMEA117989596	BEL	Belgium	2023-11-27	2023-11-27	2023-11-27	ok	day	2023	11	PRJEB88325	ERR14837992	SAMEA117989596		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		500	500	500	500						
BEL__SAMEA117989597	BEL::SAMEA117989597	BEL	Belgium	2023-11-26	2023-11-26	2023-11-26	ok	day	2023	11	PRJEB88325	ERR14837993	SAMEA117989597		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		501	501	501	501						
BEL__SAMEA117989598	BEL::SAMEA117989598	BEL	Belgium	2023-11-29	2023-11-29	2023-11-29	ok	day	2023	11	PRJEB88325	ERR14837994	SAMEA117989598		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		498	498	498	498						
BEL__SAMEA117989599	BEL::SAMEA117989599	BEL	Belgium	2023-12-05	2023-12-05	2023-12-05	ok	day	2023	12	PRJEB88325	ERR14837995	SAMEA117989599		ena_fastq_download	L1_01.02	Comparator genomic lineage A	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		492	492	492	492						
BEL__SAMEA117989601	BEL::SAMEA117989601	BEL	Belgium	2023-12-11	2023-12-11	2023-12-11	ok	day	2023	12	PRJEB88325	ERR14837997	SAMEA117989601		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		486	486	486	486						
BEL__SAMEA117989604	BEL::SAMEA117989604	BEL	Belgium	2023-12-11	2023-12-11	2023-12-11	ok	day	2023	12	PRJEB88325	ERR14838000	SAMEA117989604		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		486	486	486	486						
BEL__SAMEA117989605	BEL::SAMEA117989605	BEL	Belgium	2023-12-14	2023-12-14	2023-12-14	ok	day	2023	12	PRJEB88325	ERR14838001	SAMEA117989605		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		483	483	483	483						
BEL__SAMEA117989606	BEL::SAMEA117989606	BEL	Belgium	2023-12-15	2023-12-15	2023-12-15	ok	day	2023	12	PRJEB88325	ERR14838002	SAMEA117989606		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		482	482	482	482						
BEL__SAMEA117989608	BEL::SAMEA117989608	BEL	Belgium	2023-12-19	2023-12-19	2023-12-19	ok	day	2023	12	PRJEB88325	ERR14838004	SAMEA117989608		ena_fastq_download	L1_02.05	Comparator genomic lineage B	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		478	478	478	478						
BEL__SAMEA117989610	BEL::SAMEA117989610	BEL	Belgium	2023-12-20	2023-12-20	2023-12-20	ok	day	2023	12	PRJEB88325	ERR14838006	SAMEA117989610		ena_fastq_download	L1_02.05	Comparator genomic lineage B	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		477	477	477	477						
BEL__SAMEA117989611	BEL::SAMEA117989611	BEL	Belgium	2023-12-22	2023-12-22	2023-12-22	ok	day	2023	12	PRJEB88325	ERR14838007	SAMEA117989611		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		475	475	475	475						
BEL__SAMEA117989612	BEL::SAMEA117989612	BEL	Belgium	2023-12-20	2023-12-20	2023-12-20	ok	day	2023	12	PRJEB88325	ERR14838008	SAMEA117989612		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		477	477	477	477						
BEL__SAMEA117989613	BEL::SAMEA117989613	BEL	Belgium	2023-12-26	2023-12-26	2023-12-26	ok	day	2023	12	PRJEB88325	ERR14838009	SAMEA117989613		ena_fastq_download	L1_02.07	MT28-associated genomic lineage	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		471	471	471	471						
BEL__SAMEA117989614	BEL::SAMEA117989614	BEL	Belgium	2023-12-31	2023-12-31	2023-12-31	ok	day	2023	12	PRJEB88325	ERR14838010	SAMEA117989614		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		466	466	466	466						
BEL__SAMEA117989615	BEL::SAMEA117989615	BEL	Belgium	2023-12-31	2023-12-31	2023-12-31	ok	day	2023	12	PRJEB88325	ERR14838011	SAMEA117989615		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		466	466	466	466						
BEL__SAMEA117989616	BEL::SAMEA117989616	BEL	Belgium	2023-12-31	2023-12-31	2023-12-31	ok	day	2023	12	PRJEB88325	ERR14838012	SAMEA117989616		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		466	466	466	466						
BEL__SAMEA117989617	BEL::SAMEA117989617	BEL	Belgium	2023-12-31	2023-12-31	2023-12-31	ok	day	2023	12	PRJEB88325	ERR14838013	SAMEA117989617		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2025-04-10	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2025-04-10		ena_read_only		ena_country	country		466	466	466	466						
CHN__SAMN03249373	CHN::SAMN03249373	CHN	China	1951-01-01	1951-12-31	1951-12-31	ok	year	1951		PRJNA266616	SRR3205792;SRR3441720;SRR3441721	SAMN03249373	GCA_001605275	ncbi_assembly_download	Other	Other genomic lineages	prepandemic	2016-03-31	ncbi_assembly_release;ncbi_assembly_release	2016-05-02	2016-03-31	ncbi_assembly_first		ena_country	country	CHN__SAMN03249373	23831	23467	23467	23831	2023-08-01	2024-05-01	2679	2953	26510	26784
CHN__SAMN22851881	CHN::SAMN22851881	CHN	China	1951-01-01	1951-12-31	1951-12-31	ok	year	1951		PRJNA777368		SAMN22851881	GCA_023612135	ncbi_assembly_download	Other	Other genomic lineages	prepandemic	2022-05-31	ncbi_assembly_release;ncbi_assembly_release		2022-05-31	ncbi_assembly_only		nas_focal_snapshot	country	CHN__SAMN22851881	26083	25719	25719	26083	2023-08-01	2024-05-01	427	701	26510	26784
CHN__SAMN09947459	CHN::SAMN09947459	CHN	China	2013-01-01	2013-12-31	2013-12-31	ok	year	2013		PRJNA489102	SRR8661712	SAMN09947459	RRASM_SRR8661712	local_fasta	L1_02.06	Comparator genomic lineage C	prepandemic	2019-09-27	ena_first_public_biosample_accession;ena_first_public_run	2019-09-27		ena_read_only		ena_country	country	CHN__SAMN09947459	2460	2096	2096	2460	2023-08-01	2024-05-01	1404	1678	3864	4138
CHN__SAMN09947460	CHN::SAMN09947460	CHN	China	2013-01-01	2013-12-31	2013-12-31	ok	year	2013		PRJNA489102	SRR8661713	SAMN09947460	RRASM_SRR8661713	local_fasta	L1_01.02	Comparator genomic lineage A	prepandemic	2019-09-27	ena_first_public_biosample_accession;ena_first_public_run	2019-09-27		ena_read_only		ena_country	country	CHN__SAMN09947460	2460	2096	2096	2460	2023-08-01	2024-05-01	1404	1678	3864	4138
CHN__SAMN09947464	CHN::SAMN09947464	CHN	China	2013-01-01	2013-12-31	2013-12-31	ok	year	2013		PRJNA489102	SRR8661717	SAMN09947464	RRASM_SRR8661717	local_fasta	Other	Other genomic lineages	prepandemic	2019-09-27	ena_first_public_biosample_accession;ena_first_public_run	2019-09-27		ena_read_only		ena_country	country	CHN__SAMN09947464	2460	2096	2096	2460	2023-08-01	2024-05-01	1404	1678	3864	4138
CHN__SAMN09947467	CHN::SAMN09947467	CHN	China	2014-01-01	2014-12-31	2014-12-31	ok	year	2014		PRJNA489102	SRR8661724	SAMN09947467	RRASM_SRR8661724	local_fasta	Other	Other genomic lineages	prepandemic	2019-09-27	ena_first_public_biosample_accession;ena_first_public_run	2019-09-27		ena_read_only		ena_country	country	CHN__SAMN09947467	2095	1731	1731	2095	2023-08-01	2024-05-01	1404	1678	3499	3773
CHN__SAMN09947473	CHN::SAMN09947473	CHN	China	2014-01-01	2014-12-31	2014-12-31	ok	year	2014		PRJNA489102	SRR8661722	SAMN09947473	RRASM_SRR8661722	local_fasta	Other	Other genomic lineages	prepandemic	2019-09-27	ena_first_public_biosample_accession;ena_first_public_run	2019-09-27		ena_read_only		ena_country	country	CHN__SAMN09947473	2095	1731	1731	2095	2023-08-01	2024-05-01	1404	1678	3499	3773
CHN__SAMN09947475	CHN::SAMN09947475	CHN	China	2014-01-01	2014-12-31	2014-12-31	ok	year	2014		PRJNA489102	SRR8661730	SAMN09947475	RRASM_SRR8661730	local_fasta	Other	Other genomic lineages	prepandemic	2019-09-27	ena_first_public_biosample_accession;ena_first_public_run	2019-09-27		ena_read_only		ena_country	country	CHN__SAMN09947475	2095	1731	1731	2095	2023-08-01	2024-05-01	1404	1678	3499	3773
CHN__SAMN11295233	CHN::SAMN11295233	CHN	China	2014-09-25	2014-09-25	2014-09-25	ok	day	2014	9	PRJNA530108		SAMN11295233	GCA_008330005	ncbi_assembly_download	Other	Other genomic lineages	prepandemic	2019-09-09	ncbi_assembly_release;ncbi_assembly_release		2019-09-09	ncbi_assembly_only	Beijing	nas_focal_snapshot	subnational	CHN__SAMN11295233	1810	1810	1810	1810	2023-08-01	2024-05-01	1422	1696	3232	3506
CHN__SAMN07326325	CHN::SAMN07326325	CHN	China	2015-01-01	2015-12-31	2015-12-31	ok	year	2015		PRJNA393244	SRR5814339	SAMN07326325	RRASM_SRR5814339	local_fasta	Other	Other genomic lineages	prepandemic	2018-08-04	ena_first_public_biosample_accession;ena_first_public_run	2018-08-04		ena_read_only	Shenzhen	ena_country	subnational	CHN__SAMN07326325	1311	947	947	1311	2023-08-01	2024-05-01	1823	2097	3134	3408
CHN__SAMN07329769	CHN::SAMN07329769	CHN	China	2015-01-01	2015-12-31	2015-12-31	ok	year	2015		PRJNA393244	SRR5814335	SAMN07329769	RRASM_SRR5814335	local_fasta	Other	Other genomic lineages	prepandemic	2018-08-04	ena_first_public_biosample_accession;ena_first_public_run	2018-08-04		ena_read_only	Shenzhen	ena_country	subnational	CHN__SAMN07329769	1311	947	947	1311	2023-08-01	2024-05-01	1823	2097	3134	3408
CHN__SAMN07329777	CHN::SAMN07329777	CHN	China	2015-01-01	2015-12-31	2015-12-31	ok	year	2015		PRJNA393244	SRR5814324	SAMN07329777	RRASM_SRR5814324	local_fasta	L1_02.06	Comparator genomic lineage C	prepandemic	2018-08-04	ena_first_public_biosample_accession;ena_first_public_run	2018-08-04		ena_read_only	Shenzhen	ena_country	subnational	CHN__SAMN07329777	1311	947	947	1311	2023-08-01	2024-05-01	1823	2097	3134	3408
CHN__SAMN07329779	CHN::SAMN07329779	CHN	China	2015-01-01	2015-12-31	2015-12-31	ok	year	2015		PRJNA393244	SRR5814322	SAMN07329779	RRASM_SRR5814322	local_fasta	Other	Other genomic lineages	prepandemic	2018-08-04	ena_first_public_biosample_accession;ena_first_public_run	2018-08-04		ena_read_only	Shenzhen	ena_country	subnational	CHN__SAMN07329779	1311	947	947	1311	2023-08-01	2024-05-01	1823	2097	3134	3408
CHN__SAMN07329785	CHN::SAMN07329785	CHN	China	2015-01-01	2015-12-31	2015-12-31	ok	year	2015		PRJNA393244	SRR5814350	SAMN07329785	RRASM_SRR5814350	local_fasta	L1_02.07	MT28-associated genomic lineage	prepandemic	2018-08-04	ena_first_public_biosample_accession;ena_first_public_run	2018-08-04		ena_read_only	Shenzhen	ena_country	subnational	CHN__SAMN07329785	1311	947	947	1311	2023-08-01	2024-05-01	1823	2097	3134	3408
CHN__SAMN07329787	CHN::SAMN07329787	CHN	China	2015-01-01	2015-12-31	2015-12-31	ok	year	2015		PRJNA393244	SRR5814348	SAMN07329787	RRASM_SRR5814348	local_fasta	Other	Other genomic lineages	prepandemic	2018-08-04	ena_first_public_biosample_accession;ena_first_public_run	2018-08-04		ena_read_only	Shenzhen	ena_country	subnational	CHN__SAMN07329787	1311	947	947	1311	2023-08-01	2024-05-01	1823	2097	3134	3408
CHN__SAMN09947486	CHN::SAMN09947486	CHN	China	2015-01-01	2015-12-31	2015-12-31	ok	year	2015		PRJNA489102	SRR8661733	SAMN09947486	RRASM_SRR8661733	local_fasta	Other	Other genomic lineages	prepandemic	2019-09-27	ena_first_public_biosample_accession;ena_first_public_run	2019-09-27		ena_read_only		ena_country	country	CHN__SAMN09947486	1730	1366	1366	1730	2023-08-01	2024-05-01	1404	1678	3134	3408
CHN__SAMN09947492	CHN::SAMN09947492	CHN	China	2015-01-01	2015-12-31	2015-12-31	ok	year	2015		PRJNA489102	SRR8661735	SAMN09947492	RRASM_SRR8661735	local_fasta	Other	Other genomic lineages	prepandemic	2019-09-27	ena_first_public_biosample_accession;ena_first_public_run	2019-09-27		ena_read_only		ena_country	country	CHN__SAMN09947492	1730	1366	1366	1730	2023-08-01	2024-05-01	1404	1678	3134	3408
CHN__SAMN09947493	CHN::SAMN09947493	CHN	China	2015-01-01	2015-12-31	2015-12-31	ok	year	2015		PRJNA489102	SRR8661686	SAMN09947493	RRASM_SRR8661686	local_fasta	Other	Other genomic lineages	prepandemic	2019-09-27	ena_first_public_biosample_accession;ena_first_public_run	2019-09-27		ena_read_only		ena_country	country	CHN__SAMN09947493	1730	1366	1366	1730	2023-08-01	2024-05-01	1404	1678	3134	3408
CHN__SAMN07329781	CHN::SAMN07329781	CHN	China	2016-01-01	2016-12-31	2016-12-31	ok	year	2016		PRJNA393244	SRR5814320	SAMN07329781	RRASM_SRR5814320	local_fasta	Other	Other genomic lineages	prepandemic	2018-08-04	ena_first_public_biosample_accession;ena_first_public_run	2018-08-04		ena_read_only	Shenzhen	ena_country	subnational	CHN__SAMN07329781	946	581	581	946	2023-08-01	2024-05-01	1823	2097	2769	3043
CHN__SAMN07329782	CHN::SAMN07329782	CHN	China	2016-01-01	2016-12-31	2016-12-31	ok	year	2016		PRJNA393244	SRR5814321	SAMN07329782	RRASM_SRR5814321	local_fasta	Other	Other genomic lineages	prepandemic	2018-08-04	ena_first_public_biosample_accession;ena_first_public_run	2018-08-04		ena_read_only	Shenzhen	ena_country	subnational	CHN__SAMN07329782	946	581	581	946	2023-08-01	2024-05-01	1823	2097	2769	3043
CHN__SAMN07329783	CHN::SAMN07329783	CHN	China	2016-01-01	2016-12-31	2016-12-31	ok	year	2016		PRJNA393244	SRR5814329	SAMN07329783	RRASM_SRR5814329	local_fasta	Other	Other genomic lineages	prepandemic	2018-08-04	ena_first_public_biosample_accession;ena_first_public_run	2018-08-04		ena_read_only	Shenzhen	ena_country	subnational	CHN__SAMN07329783	946	581	581	946	2023-08-01	2024-05-01	1823	2097	2769	3043
