project_id	run_accession	sample_accession	collection_date	country	first_public	comparison_status	gapfill_success_n	gapfill_success_runs	qc_decision	qc_reason	checkm_completeness	checkm_contamination	nas_match_status
PRJNA1071282	SRR27796380	SAMN39682932	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796381	SAMN39683408	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796382	SAMN39683407	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796383	SAMN39683406	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796384	SAMN39683405	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796385	SAMN39683404	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796386	SAMN39683403	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796387	SAMN39682908	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796388	SAMN39683402	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796389	SAMN39683401	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796390	SAMN39683400	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796390					paper_comparison
PRJNA1071282	SRR27796391	SAMN39683399	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796392	SAMN39683398	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796393	SAMN39683397	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796394	SAMN39683396	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796395	SAMN39683395	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796396	SAMN39683394	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796396					paper_comparison
PRJNA1071282	SRR27796397	SAMN39683393	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796398	SAMN39682907	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796399	SAMN39683392	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796400	SAMN39683391	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796401	SAMN39683390	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796402	SAMN39683389	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796403	SAMN39683388	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796404	SAMN39683387	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796404					paper_comparison
PRJNA1071282	SRR27796405	SAMN39683386	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796406	SAMN39683385	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796407	SAMN39683384	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796408	SAMN39683383	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796408					paper_comparison
PRJNA1071282	SRR27796409	SAMN39682906	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796409					paper_comparison
PRJNA1071282	SRR27796410	SAMN39683382	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796411	SAMN39683381	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796411					paper_comparison
PRJNA1071282	SRR27796412	SAMN39683380	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796413	SAMN39683379	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796414	SAMN39683378	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796415	SAMN39683377	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796416	SAMN39683376	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796417	SAMN39683343	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796417					paper_comparison
PRJNA1071282	SRR27796418	SAMN39682902	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796419	SAMN39683342	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796420	SAMN39683341	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796421	SAMN39683340	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796421					paper_comparison
PRJNA1071282	SRR27796422	SAMN39683339	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796422					paper_comparison
PRJNA1071282	SRR27796423	SAMN39683338	2023	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796423					paper_comparison
PRJNA1071282	SRR27796424	SAMN39683337	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796424					paper_comparison
PRJNA1071282	SRR27796425	SAMN39683336	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796425					paper_comparison
PRJNA1071282	SRR27796426	SAMN39683335	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796427	SAMN39683334	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796427					paper_comparison
PRJNA1071282	SRR27796428	SAMN39683333	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796429	SAMN39682901	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796430	SAMN39683332	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796430					paper_comparison
PRJNA1071282	SRR27796431	SAMN39683331	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796431					paper_comparison
PRJNA1071282	SRR27796432	SAMN39683330	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796432					paper_comparison
PRJNA1071282	SRR27796433	SAMN39683329	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796434	SAMN39683328	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796435	SAMN39683327	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796435					paper_comparison
PRJNA1071282	SRR27796436	SAMN39683326	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796436					paper_comparison
PRJNA1071282	SRR27796437	SAMN39683325	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796437					paper_comparison
PRJNA1071282	SRR27796438	SAMN39683324	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796438					paper_comparison
PRJNA1071282	SRR27796439	SAMN39683323	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796440	SAMN39682900	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796441	SAMN39683322	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796441					paper_comparison
PRJNA1071282	SRR27796442	SAMN39683321	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796442					paper_comparison
PRJNA1071282	SRR27796443	SAMN39683320	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796443					paper_comparison
PRJNA1071282	SRR27796444	SAMN39683319	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796444					paper_comparison
PRJNA1071282	SRR27796445	SAMN39683318	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796446	SAMN39683317	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796446					paper_comparison
PRJNA1071282	SRR27796447	SAMN39683316	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796448	SAMN39683315	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796449	SAMN39683314	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796450	SAMN39683313	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796450					paper_comparison
PRJNA1071282	SRR27796451	SAMN39682899	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796452	SAMN39683312	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796452					paper_comparison
PRJNA1071282	SRR27796453	SAMN39683246	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796454	SAMN39683245	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796455	SAMN39683244	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796455					paper_comparison
PRJNA1071282	SRR27796456	SAMN39683243	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796456					paper_comparison
PRJNA1071282	SRR27796457	SAMN39682892	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796457					paper_comparison
PRJNA1071282	SRR27796458	SAMN39683242	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796458					paper_comparison
PRJNA1071282	SRR27796459	SAMN39683241	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796460	SAMN39683240	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796461	SAMN39683239	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796462	SAMN39683238	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796463	SAMN39683237	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796464	SAMN39683236	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796465	SAMN39683235	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796466	SAMN39683234	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796467	SAMN39683233	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796468	SAMN39682891	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796468					paper_comparison
PRJNA1071282	SRR27796469	SAMN39683232	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796470	SAMN39683231	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796470					paper_comparison
PRJNA1071282	SRR27796471	SAMN39683230	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796472	SAMN39683229	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796473	SAMN39683228	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796474	SAMN39683227	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0		pass	checkm_thresholds_passed	100.00	0.00	paper_comparison;raw_read_qc
PRJNA1071282	SRR27796475	SAMN39683226	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796475					paper_comparison
PRJNA1071282	SRR27796476	SAMN39683225	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796476					paper_comparison
PRJNA1071282	SRR27796477	SAMN39683224	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796477					paper_comparison
PRJNA1071282	SRR27796478	SAMN39683223	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796479	SAMN39682890	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796480	SAMN39683222	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796481	SAMN39683221	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796482	SAMN39683220	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796483	SAMN39683219	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796483					paper_comparison
PRJNA1071282	SRR27796484	SAMN39683218	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796484					paper_comparison
PRJNA1071282	SRR27796485	SAMN39683217	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796486	SAMN39683216	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796486					paper_comparison
PRJNA1071282	SRR27796487	SAMN39683215	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796488	SAMN39683214	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796489	SAMN39683149	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796489					paper_comparison
PRJNA1071282	SRR27796490	SAMN39683148	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796491	SAMN39683147	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796492	SAMN39683146	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796492					paper_comparison
PRJNA1071282	SRR27796493	SAMN39683145	2016	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796493					paper_comparison
PRJNA1071282	SRR27796494	SAMN39683144	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796494					paper_comparison
PRJNA1071282	SRR27796495	SAMN39683143	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796496	SAMN39682882	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796497	SAMN39683142	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796498	SAMN39683141	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796498					paper_comparison
PRJNA1071282	SRR27796499	SAMN39683140	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796500	SAMN39683139	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796500					paper_comparison
PRJNA1071282	SRR27796501	SAMN39683138	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796501					paper_comparison
PRJNA1071282	SRR27796502	SAMN39683137	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796503	SAMN39683136	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796503					paper_comparison
PRJNA1071282	SRR27796504	SAMN39683135	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796505	SAMN39683134	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796505					paper_comparison
PRJNA1071282	SRR27796506	SAMN39683133	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796507	SAMN39682881	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796508	SAMN39683132	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796508					paper_comparison
PRJNA1071282	SRR27796509	SAMN39683131	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796509					paper_comparison
PRJNA1071282	SRR27796510	SAMN39683130	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796510					paper_comparison
PRJNA1071282	SRR27796511	SAMN39683129	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796512	SAMN39683128	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796513	SAMN39683127	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796513					paper_comparison
PRJNA1071282	SRR27796514	SAMN39683126	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796514					paper_comparison
PRJNA1071282	SRR27796515	SAMN39683125	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796516	SAMN39683124	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796517	SAMN39683123	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796518	SAMN39682880	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796519	SAMN39683122	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796519					paper_comparison
PRJNA1071282	SRR27796520	SAMN39683121	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796520					paper_comparison
PRJNA1071282	SRR27796521	SAMN39683120	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796521					paper_comparison
PRJNA1071282	SRR27796522	SAMN39683119	2018	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796523	SAMN39683118	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796523					paper_comparison
PRJNA1071282	SRR27796524	SAMN39683117	2018	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796524					paper_comparison
PRJNA1071282	SRR27796525	SAMN39683083	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796525					paper_comparison
PRJNA1071282	SRR27796526	SAMN39682876	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796527	SAMN39683082	2022	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796527					paper_comparison
PRJNA1071282	SRR27796528	SAMN39683081	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796529	SAMN39683080	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796530	SAMN39683079	2022	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796531	SAMN39683078	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796532	SAMN39683077	2021	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796532					paper_comparison
PRJNA1071282	SRR27796533	SAMN39683076	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796534	SAMN39683075	2021	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796534					paper_comparison
PRJNA1071282	SRR27796535	SAMN39683074	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796536	SAMN39683073	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796537	SAMN39682875	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796538	SAMN39683072	2021	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796538					paper_comparison
PRJNA1071282	SRR27796539	SAMN39683071	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796540	SAMN39683070	2021	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796541	SAMN39683069	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796541					paper_comparison
PRJNA1071282	SRR27796542	SAMN39683068	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796543	SAMN39683067	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796544	SAMN39683066	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796544					paper_comparison
PRJNA1071282	SRR27796545	SAMN39683065	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796546	SAMN39683064	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796546					paper_comparison
PRJNA1071282	SRR27796547	SAMN39683063	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796547					paper_comparison
PRJNA1071282	SRR27796548	SAMN39682874	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796548					paper_comparison
PRJNA1071282	SRR27796549	SAMN39683062	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796550	SAMN39683061	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796550					paper_comparison
PRJNA1071282	SRR27796551	SAMN39683060	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796551					paper_comparison
PRJNA1071282	SRR27796552	SAMN39683059	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796552					paper_comparison
PRJNA1071282	SRR27796553	SAMN39683058	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796554	SAMN39683057	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796554					paper_comparison
PRJNA1071282	SRR27796555	SAMN39683056	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796556	SAMN39683055	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796556					paper_comparison
PRJNA1071282	SRR27796557	SAMN39683054	2019	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796558	SAMN39683053	2019	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796558					paper_comparison
PRJNA1071282	SRR27796559	SAMN39682873	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796560	SAMN39682855	2016	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796560					paper_comparison
PRJNA1071282	SRR27796561	SAMN39682931	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796562	SAMN39682930	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796563	SAMN39682929	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796563					paper_comparison
PRJNA1071282	SRR27796564	SAMN39682928	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796565	SAMN39682927	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796565					paper_comparison
PRJNA1071282	SRR27796566	SAMN39682926	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796567	SAMN39682925	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796567					paper_comparison
PRJNA1071282	SRR27796568	SAMN39682924	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796569	SAMN39682923	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796570	SAMN39682860	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796571	SAMN39682922	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796572	SAMN39682921	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796573	SAMN39682920	2017	China: Shanghai	2024-09-29	matched_external_gapfill_success	1	SRR27796573					paper_comparison
PRJNA1071282	SRR27796574	SAMN39682919	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796575	SAMN39682918	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796576	SAMN39682917	2017	China: Shanghai	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796577	SAMN39683491	2023	China: Guangdong, Shenzhen	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796578	SAMN39683490	2023	China: Guangdong, Shenzhen	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796579	SAMN39683489	2023	China: Guangdong, Shenzhen	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796580	SAMN39683488	2020	China: Beijing	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796581	SAMN39683487	2019	China: Beijing	2024-09-29	matched_external_gapfill_planned_only	0						paper_comparison
PRJNA1071282	SRR27796582	SAMN39683486	2019	China: Beijing	2024-09-29	matched_external_gapfill_planned_only	0		pass	checkm_thresholds_passed	100.00	0.00	paper_comparison;raw_read_qc
PRJNA1071282	SRR27796583	SAMN39683485	2022	China: Beijing	2024-09-29	matched_external_gapfill_success	1	SRR27796583					paper_comparison
