country_iso3	country_name	time_resolution	date	year	month	week	cases	source_url	source_file	data_freeze_date	notes
CHN	China	monthly	2017-02-01	2017	2		488	https://www.cdctj.com.cn/system/2017/03/22/014002662.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2017-03-01	2017	3		748	https://www.cdctj.com.cn/system/2017/04/18/014003612.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2017-04-01	2017	4		608	https://www.cdctj.com.cn/system/2017/05/15/014004715.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2017-05-01	2017	5		861	https://www.cdctj.com.cn/system/2017/06/13/014005769.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2017-06-01	2017	6		1051	https://www.cdctj.com.cn/system/2017/07/13/014007041.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2017-07-01	2017	7		1224	https://www.cdctj.com.cn/system/2017/08/17/014008874.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2017-08-01	2017	8		1605	https://www.cdctj.com.cn/system/2017/09/15/014010015.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2017-09-01	2017	9		1257	https://www.cdctj.com.cn/system/2017/10/13/014010717.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2017-10-01	2017	10		869	https://www.cdctj.com.cn/system/2017/11/17/014300899.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2017-11-01	2017	11		791	https://www.cdctj.com.cn/system/2017/12/14/014301710.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2017-12-01	2017	12		627	https://www.cdctj.com.cn/system/2018/01/12/014302831.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-01-01	2018	1		649	https://www.cdctj.com.cn/system/2018/02/22/014305563.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-02-01	2018	2		743	https://www.cdctj.com.cn/system/2018/03/22/014307072.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-03-01	2018	3		1602	https://www.cdctj.com.cn/system/2018/04/24/014309030.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-04-01	2018	4		1758	http://www.nhc.gov.cn/jkj/s3578/201805/e3e32b477f3b46948af98bce6b89dc0a.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-05-01	2018	5		1764	http://www.nhc.gov.cn/jkj/s3578/201806/8e37d0ab57fb43fb8300ac51e44ee7be.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-06-01	2018	6		1973	http://www.nhc.gov.cn/jkj/s3578/201807/2e222f8000be4f61b9f4e717af7a25d3.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-07-01	2018	7		2850	https://www.cdctj.com.cn/system/2018/08/24/014316473.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-08-01	2018	8		4134	https://www.cdctj.com.cn/system/2018/09/14/014318196.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-09-01	2018	9		2657	https://www.cdctj.com.cn/system/2018/10/19/014319865.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-10-01	2018	10		1572	https://www.cdctj.com.cn/system/2018/11/30/014322609.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-11-01	2018	11		1365	http://www.nhc.gov.cn/jkj/s3578/201812/767678cf92774424829163ad981e36ad.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2018-12-01	2018	12		1399	http://www.nhc.gov.cn/jkj/s3578/201901/7ba54ed285484474a881584606aa8c94.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-01-01	2019	1		1260	https://www.cdctj.com.cn/system/2019/02/21/014326808.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-02-01	2019	2		1444	https://www.cdctj.com.cn/system/2019/03/28/014328451.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-03-01	2019	3		2735	https://www.cdctj.com.cn/system/2019/04/26/014329671.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-04-01	2019	4		2689	https://www.cdctj.com.cn/system/2019/05/23/014330869.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-05-01	2019	5		3129	https://www.cdctj.com.cn/system/2019/06/26/014332831.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-06-01	2019	6		3128	https://www.cdctj.com.cn/system/2019/08/02/014334748.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-07-01	2019	7		3635	http://www.nhc.gov.cn/jkj/s7929/201908/5e4ff33f01994b9d99adc0b41b1975cc.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-08-01	2019	8		4388	https://www.cdctj.com.cn/system/2019/09/27/014338944.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-09-01	2019	9		3319	https://www.cdctj.com.cn/system/2019/11/21/030001494.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-10-01	2019	10		1933	https://www.cdctj.com.cn/system/2019/11/21/030001497.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-11-01	2019	11		1653	https://www.cdctj.com.cn/system/2020/01/09/030006478.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2019-12-01	2019	12		1414	https://www.cdctj.com.cn/system/2020/02/17/030010193.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-01-01	2020	1		1141	https://www.cdctj.com.cn/system/2020/03/03/030012762.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-02-01	2020	2		738	https://www.cdctj.com.cn/system/2020/04/05/030017114.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-03-01	2020	3		874	https://www.cdctj.com.cn/system/2020/04/29/030020056.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-04-01	2020	4		479	https://www.cdctj.com.cn/system/2020/07/01/030025879.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-05-01	2020	5		277	https://www.cdctj.com.cn/system/2020/07/01/030025899.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-06-01	2020	6		159	https://www.cdctj.com.cn/system/2020/07/31/030028318.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-07-01	2020	7		142	https://www.cdctj.com.cn/system/2020/09/03/030030950.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-08-01	2020	8		142	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-09-01	2020	9		201	https://www.cdctj.com.cn/system/2020/10/27/030035514.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-10-01	2020	10		267	https://www.cdctj.com.cn/system/2020/12/01/030039806.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-11-01	2020	11		291	https://www.cdctj.com.cn/system/2021/01/07/030042673.shtml	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2020-12-01	2020	12		294	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.025	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-01-01	2021	1		205	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.059	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-02-01	2021	2		115	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.082	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-03-01	2021	3		220	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.108	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-04-01	2021	4		308	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.119	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-05-01	2021	5		427	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-06-01	2021	6		519	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-07-01	2021	7		820	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-08-01	2021	8		1227	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-09-01	2021	9		1094	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.240	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-10-01	2021	10		825	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.257	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-11-01	2021	11		1148	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.002	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2021-12-01	2021	12		2254	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.016	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-01-01	2022	1		2354	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-02-01	2022	2		2576	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-03-01	2022	3		3747	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.082	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-04-01	2022	4		3415	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-05-01	2022	5		3991	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-06-01	2022	6		4213	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-07-01	2022	7		4234	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-08-01	2022	8		5355	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.183	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-09-01	2022	9		3849	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-10-01	2022	10		2594	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.220	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-11-01	2022	11		2160	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.234	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2022-12-01	2022	12		1293	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.059	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-01-01	2023	1		883	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.060	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-02-01	2023	2		538	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.061	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-03-01	2023	3		821	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-04-01	2023	4		1074	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.099	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-05-01	2023	5		1334	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.127	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-06-01	2023	6		1512	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.130	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-07-01	2023	7		2767	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.150	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-08-01	2023	8		4793	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.179	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-09-01	2023	9		4517	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.192	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-10-01	2023	10		4430	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.213	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-11-01	2023	11		6410	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1739453479981600768.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2023-12-01	2023	12		9126	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1746766719346462720.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-01-01	2024	1		15275	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1770302255702646784.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-02-01	2024	2		17105	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1769982157846650880.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-03-01	2024	3		27078	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1782571426407886848.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-04-01	2024	4		91272	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1792834031219224576.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-05-01	2024	5		97669	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1806581689096187904.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-06-01	2024	6		85817	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1817735919697768448.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-07-01	2024	7		74964	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1828699266119217152.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-08-01	2024	8		43216	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1834433420274282496.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-09-01	2024	9		17316	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1848255166500679680.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-10-01	2024	10		10118	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1859039988831596544.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-11-01	2024	11		7829	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1868944491533684736.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2024-12-01	2024	12		6662	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1879707944644890624.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-01-01	2025	1		5611	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1890318316888248320.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-02-01	2025	2		4298	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1904362252617027584.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-03-01	2025	3		4186	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1914222311882788864.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-04-01	2025	4		4506	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1925457919569465344.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-05-01	2025	5		4260	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1930458943493410816.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-06-01	2025	6		3590	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1941024811541499904.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-07-01	2025	7		2974	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-08-01	2025	8		1774	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1963855822880935936.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-09-01	2025	9		1028	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1976561324014342144.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-10-01	2025	10		893	https://globalinfectiousdisease.com/diseases/pertussis/	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-11-01	2025	11		1246	https://globalinfectiousdisease.com/diseases/pertussis/	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
CHN	China	monthly	2025-12-01	2025	12		1313	https://globalinfectiousdisease.com/diseases/pertussis/	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_monthly
JPN	Japan	weekly	2014-12-29	2015		1	10	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-01-05	2015		2	26	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-01-12	2015		3	23	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-01-19	2015		4	23	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-01-26	2015		5	38	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-02-02	2015		6	41	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-02-09	2015		7	20	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-02-16	2015		8	29	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-02-23	2015		9	20	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-03-02	2015		10	34	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-03-09	2015		11	40	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-03-16	2015		12	30	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-03-23	2015		13	39	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-03-30	2015		14	37	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-04-06	2015		15	46	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-04-13	2015		16	42	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-04-20	2015		17	48	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-04-27	2015		18	70	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-05-04	2015		19	30	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-05-11	2015		20	62	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-05-18	2015		21	53	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-05-25	2015		22	65	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-06-01	2015		23	88	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-06-08	2015		24	67	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-06-15	2015		25	67	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-06-22	2015		26	73	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-06-29	2015		27	92	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-07-06	2015		28	66	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-07-13	2015		29	74	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-07-20	2015		30	57	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-07-27	2015		31	72	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-08-03	2015		32	71	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-08-10	2015		33	38	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-08-17	2015		34	47	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-08-24	2015		35	70	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
